pair_name,family,approx_quant,target_quant,gamma,top_k,top_p,trials,baseline_large_tps,baseline_large_elapsed_ms,avg_target_baseline_generate_ms_per_token,speculative_tps,speedup,acceptance_rate,all_accept_round_rate,resample_round_rate,avg_accepted_per_round,avg_contributed_per_round,avg_draft_generate_ms_per_round,avg_target_verify_ms_per_round,draft_generate_ms_total,target_verify_ms_total,rounds,generated_tokens
llama32_1b_to_31_8b,llama_cross,none,nf4,6,50,0.9,6,13.690353,4919.0273234999995,73.12671066666667,20.890360166666667,1.5244396666666666,0.8036316666666666,0.7353898333333332,0.26461016666666665,4.821789166666666,5.821789166666666,134.29397466666666,141.65647033333335,1567.1321656666667,1652.3902608333335,11.666666666666666,67.33333333333333
llama32_1b_to_31_8b,llama_cross,none,nf4,4,150,0.0,6,13.399929166666666,4888.516301333333,74.64611433333333,20.375111333333333,1.5202898333333332,0.9087301666666666,0.8277776666666666,0.17222233333333334,3.6349206666666665,4.634920666666667,87.88397400000001,137.26330516666667,1245.1133271666665,1944.440348,14.166666666666666,65.5
llama32_1b_to_31_8b,llama_cross,none,nf4,4,100,0.0,6,13.317982,4906.051566666667,75.09796333333334,19.9291085,1.4974321666666668,0.8849701666666667,0.839484,0.160516,3.539881,4.539881,88.14435266666668,137.26786966666666,1277.1821768333332,1989.9672361666665,14.5,65.33333333333333
llama32_1b_to_31_8b,llama_cross,none,nf4,4,50,0.0,6,13.473173333333333,4923.524936833333,74.2390745,19.992731166666665,1.4858158333333333,0.8913358333333333,0.8312166666666667,0.1687833333333333,3.565344,4.5653440000000005,88.67601833333333,137.27605966666667,1300.2109533333335,2013.0084925,14.666666666666666,66.33333333333333
llama32_1b_to_31_8b,llama_cross,none,nf4,4,200,0.0,6,13.603751833333334,4888.808673166667,73.527043,20.1583705,1.4830713333333334,0.9010666666666666,0.8567458333333334,0.14325416666666665,3.6042658333333333,4.604265833333334,88.83540649999999,137.16619933333334,1286.98451,1988.8138815,14.5,66.5
llama32_1b_to_31_8b,llama_cross,none,nf4,6,100,0.9,6,13.743676333333333,4935.821151,72.82882183333334,20.369750666666665,1.4816771666666666,0.7759741666666667,0.6613636666666667,0.3386363333333333,4.655844,5.655843999999999,133.217545,141.46696233333333,1618.9232009999998,1720.0381826666664,12.166666666666666,67.83333333333333
llama32_1b_to_31_8b,llama_cross,none,nf4,6,50,0.0,6,13.518514333333334,4896.134097666666,74.105018,19.879766333333333,1.4739421666666666,0.7315693333333333,0.6104868333333333,0.3895131666666667,4.389416166666667,5.389416166666667,129.999328,138.36118616666667,1603.4605496666666,1706.0900893333335,12.333333333333334,66.16666666666667
llama32_1b_to_31_8b,llama_cross,none,nf4,8,150,0.9,6,13.673304833333333,4899.530337833333,73.1544185,20.128594833333334,1.4730876666666666,0.6913616666666668,0.5550505,0.44494950000000005,5.530892166666667,6.530892166666667,177.73829650000002,143.50514883333332,1836.6465096666668,1482.3906058333332,10.333333333333334,67.0
llama32_1b_to_31_8b,llama_cross,none,nf4,8,50,0.9,6,13.906982166666666,4890.168066333333,72.06582083333333,20.4039235,1.4626485,0.7024483333333333,0.5477208333333333,0.4522791666666666,5.619587,6.619587,177.985667,143.46222533333332,1870.7021985,1506.4285665,10.5,68.0
llama32_1b_to_31_8b,llama_cross,none,nf4,6,150,0.9,6,13.896731833333334,4881.169919166667,72.046667,19.767659666666667,1.4235195,0.7468849999999999,0.6238346666666666,0.3761653333333333,4.481310166666667,5.481310166666667,132.981516,141.42674266666666,1660.4436301666667,1766.9689769999998,12.5,67.83333333333333
llama32_1b_to_31_8b,llama_cross,none,nf4,10,100,0.9,6,14.3654135,4897.9221978333335,69.72936,20.456850666666664,1.4224375,0.6530555,0.4717591666666667,0.5282408333333334,6.530555499999999,7.530555499999999,219.405497,145.15874383333335,2084.2208393333335,1377.8813155,9.5,70.33333333333333
llama32_1b_to_31_8b,llama_cross,none,nf4,6,200,0.9,6,13.9409085,4890.557170166667,71.8137975,19.6820525,1.4164508333333332,0.7500524999999999,0.6312501666666667,0.3687498333333334,4.500315666666666,5.500315666666666,134.74901766666667,141.60690283333335,1703.5950343333334,1791.7446483333333,12.666666666666666,68.16666666666667
llama32_1b_to_31_8b,llama_cross,none,nf4,4,150,0.9,6,13.329465999999998,4913.613777,75.04552866666667,18.663194833333332,1.4007098333333332,0.8324698333333332,0.7152660000000001,0.284734,3.3298788333333333,4.329878833333333,90.27222416666666,139.430332,1369.3364751666668,2114.4149110000003,15.166666666666666,65.5
llama32_1b_to_31_8b,llama_cross,none,nf4,4,50,0.9,6,13.307896999999999,4922.378673,75.16767983333334,18.610526,1.3980116666666669,0.8314823333333333,0.7332131666666667,0.26678683333333336,3.3259294999999995,4.3259295,90.63187833333332,139.48692883333334,1389.165354,2138.504041333333,15.333333333333334,65.5
llama32_1b_to_31_8b,llama_cross,none,nf4,10,200,0.9,6,14.0885575,4922.538672166666,71.19074133333334,19.385859,1.3799308333333336,0.6162433333333334,0.4801588333333333,0.5198411666666667,6.162433833333334,7.162433833333334,220.35251583333334,145.18215133333334,2200.3865083333335,1450.1232278333334,10.0,69.33333333333333
llama32_1b_to_31_8b,llama_cross,none,nf4,4,200,0.9,6,13.555256,4893.8472785,73.8046355,18.2984155,1.3500495,0.8107435000000001,0.6620913333333334,0.33790866666666663,3.2429738333333336,4.242973833333333,90.116579,139.416178,1411.3629645,2183.8851108333333,15.666666666666666,66.33333333333333
llama32_1b_to_31_8b,llama_cross,none,nf4,4,100,0.9,6,13.716998833333333,4897.116278833334,72.933032,18.485416333333333,1.3495956666666666,0.8221678333333333,0.7589793333333333,0.24102066666666666,3.2886711666666666,4.288671166666666,90.20526633333333,139.40490733333334,1426.769185,2206.4320645000003,15.833333333333334,67.16666666666667
llama32_1b_to_31_8b,llama_cross,none,nf4,10,150,0.9,6,14.134565166666667,4906.090254,70.90326183333333,18.392886166666667,1.3065138333333335,0.5769973333333334,0.40330683333333334,0.5966931666666667,5.7699735,6.7699735,219.6218585,144.8848955,2303.8781921666664,1519.7740128333335,10.5,69.33333333333333
