pair_name,family,approx_model_name,target_model_name,task,prompt_id,gamma,top_k,top_p,temperature,max_tokens,approx_quant,target_quant,baseline_large_tps,baseline_large_elapsed_ms,avg_target_baseline_generate_ms_per_token,baseline_small_tps,speculative_tps,speedup,rounds,generated_tokens,accepted_count,resample_count,target_sample_count,proposed_draft_tokens,acceptance_rate,all_accept_round_rate,resample_round_rate,avg_accepted_per_round,avg_contributed_per_round,avg_draft_generate_ms_per_round,avg_target_verify_ms_per_round,draft_generate_ms_total,target_verify_ms_total
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,continuation,continuation_0,6,100,0.0,1.0,64,none,nf4,13.99966,4857.260893,71.430307,,20.699797,1.478593,12,68,56,4,8,72,0.777778,0.666667,0.333333,4.666667,5.666667,132.128048,138.892054,1585.536574,1666.704642
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,continuation,continuation_0,6,100,0.9,1.0,64,none,nf4,13.325215,4877.970112,75.045694,,23.252622,1.745009,10,65,55,1,9,60,0.916667,0.9,0.1,5.5,6.5,134.110478,142.591746,1341.104777,1425.917464
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,continuation,continuation_0,6,150,0.0,1.0,64,none,nf4,14.005587,4855.205292,71.400078,,20.812733,1.486031,12,68,56,4,8,72,0.777778,0.666667,0.333333,4.666667,5.666667,130.531623,139.013646,1566.379471,1668.163749
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,continuation,continuation_0,6,150,0.9,1.0,64,none,nf4,14.368387,4871.806337,69.597233,,19.396275,1.349927,13,70,57,6,7,78,0.730769,0.538462,0.461538,4.384615,5.384615,132.939173,141.976182,1728.209255,1845.690369
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,continuation,continuation_0,6,200,0.0,1.0,64,none,nf4,13.121787,4877.38464,76.209135,,23.203824,1.768343,10,64,54,1,9,60,0.9,0.9,0.1,5.4,6.4,133.166032,139.697943,1331.660324,1396.979431
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,continuation,continuation_0,6,200,0.9,1.0,64,none,nf4,13.462923,4902.352924,74.278075,,21.308465,1.582752,11,66,55,5,6,66,0.833333,0.545455,0.454545,5,6,135.669376,142.895913,1492.363139,1571.855046
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,continuation,continuation_0,8,50,0.0,1.0,64,none,nf4,13.439138,4836.619808,74.409536,,22.945361,1.707354,9,65,56,3,6,72,0.777778,0.666667,0.333333,6.222222,7.222222,171.026353,140.47791,1539.237177,1264.301193
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,continuation,continuation_0,8,50,0.9,1.0,64,none,nf4,14.512179,4892.442482,68.907641,,18.166192,1.251789,12,71,59,6,6,96,0.614583,0.5,0.5,4.916667,5.916667,178.888598,143.733284,2146.663178,1724.799408
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,continuation,continuation_0,8,100,0.0,1.0,64,none,nf4,14.97053,4809.448954,66.797902,,25.39225,1.696149,9,72,63,3,6,72,0.875,0.666667,0.333333,7,8,171.275136,140.346567,1541.476227,1263.119106
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,continuation,continuation_0,8,100,0.9,1.0,64,none,nf4,14.83715,4852.684124,67.398391,,21.925479,1.477742,10,72,62,4,6,80,0.775,0.6,0.4,6.2,7.2,181.009615,144.04383,1810.096151,1440.438297
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,continuation,continuation_0,8,150,0.0,1.0,64,none,nf4,13.085495,4890.911641,76.420494,,22.441846,1.715017,9,64,55,4,5,72,0.763889,0.555556,0.444444,6.111111,7.111111,172.998778,140.55267,1556.989003,1264.974032
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,continuation,continuation_0,8,150,0.9,1.0,64,none,nf4,13.687274,4895.057907,73.060566,,18.982815,1.386895,11,67,56,7,4,88,0.636364,0.363636,0.636364,5.090909,6.090909,174.358018,143.484387,1917.938194,1578.328255
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,continuation,continuation_0,8,200,0.0,1.0,64,none,nf4,13.927468,4810.637433,71.800559,,23.706313,1.702127,9,67,58,3,6,72,0.805556,0.666667,0.333333,6.444444,7.444444,170.343072,140.387149,1533.087647,1263.484338
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,continuation,continuation_0,8,200,0.9,1.0,64,none,nf4,14.178409,4866.554389,70.529774,,19.554479,1.379173,11,69,58,6,5,88,0.659091,0.454545,0.545455,5.272727,6.272727,174.075791,143.627066,1914.833705,1579.897729
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,continuation,continuation_0,10,50,0.0,1.0,64,none,nf4,14.557385,4877.24953,68.693655,,21.969979,1.509198,9,71,62,5,4,90,0.688889,0.444444,0.555556,6.888889,7.888889,214.183305,141.281065,1927.649741,1271.529583
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,continuation,continuation_0,10,50,0.9,1.0,64,none,nf4,13.499393,4889.108784,74.077406,,17.881173,1.324591,10,66,56,5,5,100,0.56,0.5,0.5,5.6,6.6,220.594016,145.395462,2205.940163,1453.954622
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,continuation,continuation_0,10,100,0.0,1.0,64,none,nf4,14.16412,4871.463982,70.600927,,23.7665,1.677937,8,69,61,3,5,80,0.7625,0.625,0.375,7.625,8.625,217.688747,141.532723,1741.509975,1132.261784
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,continuation,continuation_0,10,100,0.9,1.0,64,none,nf4,13.278874,4970.300793,75.307588,,19.762888,1.488295,9,66,57,5,4,90,0.633333,0.444444,0.555556,6.333333,7.333333,221.763272,145.903477,1995.869446,1313.131297
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,continuation,continuation_0,10,150,0.0,1.0,64,none,nf4,14.09056,4896.895552,70.969501,,27.058592,1.920335,7,69,62,1,6,70,0.885714,0.857143,0.142857,8.857143,9.857143,217.872662,142.32003,1525.108634,996.240208
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,continuation,continuation_0,10,150,0.9,1.0,64,none,nf4,13.332135,4950.444848,75.00674,,19.759444,1.482091,9,66,57,5,4,90,0.633333,0.444444,0.555556,6.333333,7.333333,221.474978,146.15506,1993.274805,1315.395537
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,continuation,continuation_0,10,200,0.0,1.0,64,none,nf4,14.96107,4946.170147,66.840137,,22.719114,1.518549,9,74,65,4,5,90,0.722222,0.555556,0.444444,7.222222,8.222222,216.898348,141.42978,1952.08513,1272.868016
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,continuation,continuation_0,10,200,0.9,1.0,64,none,nf4,14.438061,4848.29662,69.26138,,19.046876,1.319213,10,70,60,6,4,100,0.6,0.4,0.6,6,7,218.688582,145.411973,2186.885819,1454.119728
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,continuation,continuation_1,4,50,0.0,1.0,64,none,nf4,13.467192,4900.799021,74.254531,,20.781045,1.543087,14,66,52,3,11,56,0.928571,0.785714,0.214286,3.714286,4.714286,87.288697,137.198412,1222.04176,1920.777763
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,continuation,continuation_1,4,50,0.9,1.0,64,none,nf4,13.633587,4840.985607,73.348267,,17.930904,1.315201,16,66,50,5,11,64,0.78125,0.6875,0.3125,3.125,4.125,88.666185,139.190428,1418.658963,2227.046845
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,continuation,continuation_1,4,100,0.0,1.0,64,none,nf4,13.056419,4978.394148,76.590679,,21.908033,1.677951,13,65,52,0,13,52,1.0,1.0,0.0,4,5,88.500872,137.342772,1150.511337,1785.456042
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,continuation,continuation_1,4,100,0.9,1.0,64,none,nf4,13.866666,4903.84629,72.115387,,19.304619,1.39216,15,68,53,4,11,60,0.883333,0.733333,0.266667,3.533333,4.533333,92.80874,139.589744,1392.131103,2093.846155
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,continuation,continuation_1,4,150,0.0,1.0,64,none,nf4,13.282314,4969.013754,75.288087,,20.783393,1.564742,14,66,52,2,12,56,0.928571,0.857143,0.142857,3.714286,4.714286,87.301214,137.209174,1222.217002,1920.928429
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,continuation,continuation_1,4,150,0.9,1.0,64,none,nf4,13.165008,4861.371793,75.958934,,19.817381,1.505307,14,64,50,3,11,56,0.892857,0.785714,0.214286,3.571429,4.571429,88.920629,139.470211,1244.888801,1952.582955
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,continuation,continuation_1,4,200,0.0,1.0,64,none,nf4,13.823549,4846.801672,72.340323,,20.783858,1.503511,14,67,53,1,13,56,0.946429,0.928571,0.071429,3.785714,4.785714,90.606579,137.304499,1268.492107,1922.26299
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,continuation,continuation_1,4,200,0.9,1.0,64,none,nf4,13.532258,4877.234924,73.897499,,18.925869,1.398574,15,66,51,4,11,60,0.85,0.733333,0.266667,3.4,4.4,90.360382,139.758376,1355.40573,2096.375647
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,continuation,continuation_1,6,50,0.0,1.0,64,none,nf4,12.773733,5010.281603,78.28565,,21.508979,1.683844,11,64,53,4,7,66,0.80303,0.636364,0.363636,4.818182,5.818182,128.846278,138.872563,1417.309057,1527.598188
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,continuation,continuation_1,6,50,0.9,1.0,64,none,nf4,13.066672,4974.487885,76.530583,,20.995363,1.606787,11,65,54,3,8,66,0.818182,0.727273,0.272727,4.909091,5.909091,136.007081,142.66831,1496.077886,1569.351405
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,continuation,continuation_1,6,100,0.0,1.0,64,none,nf4,14.10201,4822.007806,70.911879,,22.371374,1.586396,11,68,57,2,9,66,0.863636,0.818182,0.181818,5.181818,6.181818,134.304721,139.179192,1477.351928,1530.971115
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,continuation,continuation_1,6,100,0.9,1.0,64,none,nf4,14.137828,4880.523481,70.732224,,20.732558,1.46646,12,69,57,6,6,72,0.791667,0.5,0.5,4.75,5.75,132.667857,141.805242,1592.014283,1701.662903
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,continuation,continuation_1,6,150,0.0,1.0,64,none,nf4,13.432907,4913.307214,74.444049,,21.756736,1.619659,11,66,55,3,8,66,0.833333,0.727273,0.272727,5,6,133.731795,139.17872,1471.049747,1530.965924
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,continuation,continuation_1,6,150,0.9,1.0,64,none,nf4,13.054791,4902.414729,76.60023,,20.7363,1.588405,11,64,53,4,7,66,0.80303,0.636364,0.363636,4.818182,5.818182,135.471083,142.273747,1490.181915,1565.011222
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,continuation,continuation_1,6,200,0.0,1.0,64,none,nf4,13.314856,4881.765203,75.10408,,23.777687,1.785801,10,65,55,1,9,60,0.916667,0.9,0.1,5.5,6.5,131.234914,139.238982,1312.349135,1392.38982
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,continuation,continuation_1,6,200,0.9,1.0,64,none,nf4,13.141524,4946.154056,76.094678,,21.201096,1.613291,11,65,54,4,7,66,0.818182,0.636364,0.363636,4.909091,5.909091,133.630989,142.20272,1469.940875,1564.229923
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,continuation,continuation_1,8,50,0.0,1.0,64,none,nf4,13.202429,4999.079916,75.743635,,22.486702,1.703225,9,66,57,4,5,72,0.791667,0.555556,0.444444,6.333333,7.333333,181.750165,140.846186,1635.751486,1267.615677
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,continuation,continuation_1,8,50,0.9,1.0,64,none,nf4,13.199498,4924.429544,75.760455,,19.80579,1.500496,10,65,55,6,4,80,0.6875,0.4,0.6,5.5,6.5,180.845861,144.092302,1808.458612,1440.923025
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,continuation,continuation_1,8,100,0.0,1.0,64,none,nf4,12.889063,4965.450172,77.585159,,20.043681,1.555092,10,64,54,5,5,80,0.675,0.5,0.5,5.4,6.4,175.842154,140.229101,1758.421541,1402.291011
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,continuation,continuation_1,8,100,0.9,1.0,64,none,nf4,13.042608,4906.994002,76.671781,,23.995212,1.839756,8,64,56,2,6,64,0.875,0.75,0.25,7,8,184.719437,145.135306,1477.755495,1161.082451
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,continuation,continuation_1,8,150,0.0,1.0,64,none,nf4,13.036659,4909.233178,76.706768,,25.034603,1.920323,8,64,56,2,6,64,0.875,0.75,0.25,7,8,175.275179,140.783758,1402.201434,1126.270061
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,continuation,continuation_1,8,150,0.9,1.0,64,none,nf4,13.779555,4934.847194,72.571282,,20.705045,1.502592,10,68,58,4,6,80,0.725,0.6,0.4,5.8,6.8,181.020341,144.115317,1810.203413,1441.153175
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,continuation,continuation_1,8,200,0.0,1.0,64,none,nf4,14.280263,4971.897089,70.02672,,22.233204,1.556918,10,71,61,4,6,80,0.7625,0.6,0.4,6.1,7.1,175.868269,140.183442,1758.682688,1401.834416
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,continuation,continuation_1,8,200,0.9,1.0,64,none,nf4,12.930015,4949.723435,77.339429,,24.514936,1.895971,8,64,56,2,6,64,0.875,0.75,0.25,7,8,177.759803,145.106729,1422.078422,1160.85383
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,continuation,continuation_1,10,50,0.0,1.0,64,none,nf4,13.770665,4938.033234,72.618136,,20.890317,1.517016,9,68,59,5,4,90,0.655556,0.444444,0.555556,6.555556,7.555556,216.884693,141.255073,1951.962236,1271.295653
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,continuation,continuation_1,10,50,0.9,1.0,64,none,nf4,14.57712,5007.847822,68.600655,,22.09925,1.516023,9,73,64,6,3,90,0.711111,0.333333,0.666667,7.111111,8.111111,217.47874,145.771568,1957.308661,1311.944115
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,continuation,continuation_1,10,100,0.0,1.0,64,none,nf4,13.660531,4904.641115,73.203599,,18.551726,1.358053,10,67,57,7,3,100,0.57,0.3,0.7,5.7,6.7,216.865413,140.919091,2168.654132,1409.19091
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,continuation,continuation_1,10,100,0.9,1.0,64,none,nf4,14.641125,4917.65487,68.300762,,24.30506,1.660054,8,72,64,3,5,80,0.8,0.625,0.375,8,9,220.247933,146.239297,1761.983463,1169.914376
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,continuation,continuation_1,10,150,0.0,1.0,64,none,nf4,13.885208,4897.297894,72.019087,,26.822453,1.931729,7,68,61,2,5,70,0.871429,0.714286,0.285714,8.714286,9.714286,216.312926,141.808712,1514.190482,992.660983
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,continuation,continuation_1,10,150,0.9,1.0,64,none,nf4,14.818822,4926.16767,67.481749,,14.194001,0.957836,14,73,59,11,3,140,0.421429,0.214286,0.785714,4.214286,5.214286,220.21772,144.249033,3083.048076,2019.486465
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,continuation,continuation_1,10,200,0.0,1.0,64,none,nf4,13.331366,4950.730559,75.011069,,22.534823,1.690361,8,66,58,4,4,80,0.725,0.5,0.5,7.25,8.25,220.797677,141.544465,1766.381419,1132.355719
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,continuation,continuation_1,10,200,0.9,1.0,64,none,nf4,13.271219,4897.816744,75.351027,,14.795218,1.114835,12,65,53,9,3,120,0.441667,0.25,0.75,4.416667,5.416667,218.40592,144.793348,2620.871042,1737.520175
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,code_completion,code_completion_0,4,50,0.0,1.0,64,none,nf4,13.463553,4902.123566,74.274599,,19.360961,1.438028,15,66,51,4,11,60,0.85,0.733333,0.266667,3.4,4.4,87.788335,137.140188,1316.825027,2057.102823
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,code_completion,code_completion_0,4,50,0.9,1.0,64,none,nf4,13.281768,4893.926767,75.291181,,19.872256,1.496206,14,65,51,3,11,56,0.910714,0.785714,0.214286,3.642857,4.642857,91.427874,139.797271,1279.990235,1957.161788
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,code_completion,code_completion_0,4,100,0.0,1.0,64,none,nf4,13.502732,4887.899764,74.059087,,19.400519,1.436785,15,66,51,4,11,60,0.85,0.733333,0.266667,3.4,4.4,87.330888,137.151928,1309.963317,2057.278925
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,code_completion,code_completion_0,4,100,0.9,1.0,64,none,nf4,14.004163,4855.698913,71.407337,,18.408391,1.314494,16,68,52,4,12,64,0.8125,0.75,0.25,3.25,4.25,89.368635,139.268669,1429.89816,2228.2987
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,code_completion,code_completion_0,4,150,0.0,1.0,64,none,nf4,13.559693,4867.36691,73.747983,,19.337605,1.426109,15,66,51,4,11,60,0.85,0.733333,0.266667,3.4,4.4,88.091447,137.11563,1321.371708,2056.734447
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,code_completion,code_completion_0,4,150,0.9,1.0,64,none,nf4,12.946624,4943.373534,77.240211,,18.323265,1.415293,15,64,49,4,11,60,0.816667,0.733333,0.266667,3.266667,4.266667,90.963086,139.606096,1364.446293,2094.091436
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,code_completion,code_completion_0,4,200,0.0,1.0,64,none,nf4,13.611938,4848.685177,73.464927,,19.441684,1.428282,15,66,51,4,11,60,0.85,0.733333,0.266667,3.4,4.4,86.92121,137.088043,1303.818154,2056.32065
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,code_completion,code_completion_0,4,200,0.9,1.0,64,none,nf4,13.578272,4860.706733,73.647072,,18.956917,1.396121,15,66,51,3,12,60,0.85,0.8,0.2,3.4,4.4,90.204886,139.637344,1353.07329,2094.560158
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,code_completion,code_completion_0,6,50,0.0,1.0,64,none,nf4,14.347168,4879.011782,69.700168,,21.42922,1.49362,12,70,58,3,9,72,0.805556,0.75,0.25,4.833333,5.833333,131.020366,138.373297,1572.244389,1660.479568
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,code_completion,code_completion_0,6,50,0.9,1.0,64,none,nf4,14.342452,4880.615954,69.723085,,22.899709,1.596638,11,70,59,2,9,66,0.893939,0.818182,0.181818,5.363636,6.363636,133.425944,141.585904,1467.685382,1557.444942
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,code_completion,code_completion_0,6,100,0.0,1.0,64,none,nf4,14.358602,4875.126472,69.644664,,21.324419,1.485132,12,70,58,3,9,72,0.805556,0.75,0.25,4.833333,5.833333,132.002953,138.75888,1584.035439,1665.106559
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,code_completion,code_completion_0,6,100,0.9,1.0,64,none,nf4,13.901487,4963.497635,71.934748,,20.845704,1.49953,12,69,57,3,9,72,0.791667,0.75,0.25,4.75,5.75,131.90959,141.234928,1582.915082,1694.819139
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,code_completion,code_completion_0,6,150,0.0,1.0,64,none,nf4,14.53373,4816.382324,68.805462,,21.529276,1.481332,12,70,58,3,9,72,0.805556,0.75,0.25,4.833333,5.833333,129.874362,138.323371,1558.49234,1659.880449
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,code_completion,code_completion_0,6,150,0.9,1.0,64,none,nf4,14.153685,4875.055409,70.652977,,20.582386,1.454207,12,69,57,3,9,72,0.791667,0.75,0.25,4.75,5.75,134.950862,141.655649,1619.410347,1699.86779
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,code_completion,code_completion_0,6,200,0.0,1.0,64,none,nf4,14.468167,4838.207828,69.117255,,21.55142,1.489575,12,70,58,3,9,72,0.805556,0.75,0.25,4.833333,5.833333,129.617257,138.300187,1555.407087,1659.602243
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,code_completion,code_completion_0,6,200,0.9,1.0,64,none,nf4,14.13789,4880.501863,70.731911,,20.723632,1.465822,12,69,57,3,9,72,0.791667,0.75,0.25,4.75,5.75,133.340565,141.402592,1600.086778,1696.831105
