pair_name,family,gamma,top_k,top_p,trials,baseline_large_tps,baseline_large_elapsed_ms,avg_target_baseline_generate_ms_per_token,speculative_tps,speedup,acceptance_rate,all_accept_round_rate,resample_round_rate,avg_accepted_per_round,avg_contributed_per_round,avg_draft_generate_ms_per_round,avg_target_verify_ms_per_round,draft_generate_ms_total,target_verify_ms_total,rounds,generated_tokens
opt_125m_to_1p3b,opt,2,100,0.0,6,3.7599968333333336,17250.363766666665,266.14723349999997,9.682283499999999,2.5748536666666664,0.9320375,0.9284143333333335,0.07158566666666667,1.8640756666666667,2.864075666666667,14.242301499999998,279.4749925,322.7411666666667,6332.0634,22.666666666666668,64.83333333333333
qwen25_0p5b_to_3b,qwen2.5,4,50,0.0,6,8.763893333333334,7537.276183333334,114.242676,22.09688033333333,2.5237028333333336,0.9450396666666666,0.9182538333333333,0.08174616666666668,3.780158833333333,4.780158833333334,90.01171983333334,123.24128900000001,1245.3956500000002,1704.4088000000002,13.833333333333334,66.0
qwen25_0p5b_to_3b,qwen2.5,6,50,0.0,6,8.965619166666668,7482.412499999999,111.80212166666665,22.612452166666667,2.513096,0.8036963333333333,0.7041958333333334,0.2958041666666667,4.822177666666666,5.822177666666666,131.4215803333333,123.6418825,1541.2646333333332,1444.5092166666666,11.666666666666666,67.0
opt_125m_to_1p3b,opt,2,50,0.9,6,3.7387705000000007,17345.9955,267.57746883333334,9.363477333333334,2.5056768333333337,0.8835986666666665,0.8629836666666666,0.13701633333333332,1.7671975,2.7671975,14.86703,279.02778500000005,350.2082666666667,6560.318783333333,23.5,64.83333333333333
opt_125m_to_1p3b,opt,2,50,0.0,6,3.7069065,17363.13941666667,269.9302565,9.242712833333334,2.4946145,0.8649246666666666,0.8296826666666667,0.17031733333333335,1.7298498333333334,2.729849833333333,13.985610166666666,279.1491198333334,329.13838333333337,6597.993933333334,23.666666666666668,64.33333333333333
qwen25_0p5b_to_3b,qwen2.5,6,50,0.9,6,8.917249499999999,7560.625016666665,112.36190083333332,21.683316833333333,2.4335428333333335,0.7771628333333332,0.6538851666666666,0.3461148333333333,4.662975833333333,5.662975833333334,130.7908305,126.1895095,1567.914966666667,1512.8582166666667,12.0,67.33333333333333
opt_125m_to_1p3b,opt,2,100,0.9,6,3.6935626666666663,17560.72171666667,270.89608549999997,8.8165035,2.3899716666666664,0.8393458333333333,0.8029443333333334,0.1970556666666667,1.6786916666666665,2.678691666666667,15.494965333333333,285.9043085,375.61623333333335,6952.298299999999,24.333333333333332,64.83333333333333
qwen25_0p5b_to_3b,qwen2.5,4,50,0.9,6,8.750991833333332,7470.735516666667,114.3723155,20.724163833333332,2.3698961666666665,0.8554066666666666,0.7814481666666667,0.2185518333333333,3.4216269999999995,4.421627,86.63531966666666,123.15422916666667,1282.78165,1825.1164166666667,14.833333333333334,65.33333333333333
qwen25_0p5b_to_3b,qwen2.5,6,100,0.9,6,8.876573500000001,7610.757166666667,112.78594133333335,20.758552666666667,2.341953666666667,0.738433,0.5934343333333333,0.40656566666666666,4.430597166666666,5.430597166666666,130.58834016666665,126.87810950000001,1629.5992833333337,1584.5253166666669,12.5,67.5
qwen25_0p5b_to_3b,qwen2.5,4,100,0.9,6,8.898738666666667,7401.455666666666,112.449741,20.119350999999998,2.2592389999999996,0.8158116666666665,0.7362160000000001,0.26378399999999996,3.263247,4.263247,86.1970915,122.91610533333333,1336.2392499999999,1906.1169333333335,15.5,65.83333333333333
qwen25_0p5b_to_3b,qwen2.5,2,50,0.0,6,8.710820666666667,7526.385883333333,114.92151766666666,17.083874499999997,1.963705,0.9462286666666667,0.9205366666666667,0.07946333333333334,1.892457,2.8924570000000003,44.96734983333334,122.05968266666666,1019.4994166666665,2767.5867500000004,22.666666666666668,65.5
qwen25_0p5b_to_3b,qwen2.5,2,100,0.0,6,8.6704005,7559.963599999999,115.46153,16.873307666666665,1.9431614999999998,0.947601,0.9368686666666667,0.06313133333333333,1.895202,2.895202,46.389173166666666,123.3121635,1054.0646166666666,2797.7820833333335,22.666666666666668,65.5
qwen25_0p5b_to_3b,qwen2.5,2,100,0.9,6,8.563675666666667,7536.192749999999,116.84486916666667,16.23974816666667,1.89552,0.8946006666666665,0.8584408333333333,0.14155916666666665,1.7892018333333333,2.7892018333333333,46.32912683333333,123.34356933333333,1074.5046666666667,2859.33,23.166666666666668,64.5
qwen25_0p5b_to_3b,qwen2.5,2,50,0.9,6,8.701694000000002,7512.663333333334,115.00155583333333,16.194490333333338,1.8596754999999998,0.9023414999999999,0.8594288333333333,0.14057116666666666,1.8046825,2.8046825,47.091197333333334,123.93882766666668,1098.1484333333333,2892.13225,23.333333333333332,65.33333333333333
distilgpt2_to_gpt2_medium,gpt2,4,50,0.0,6,93.20352416666667,711.4741166666668,10.805586833333331,124.12690883333333,1.3242835,0.7727418333333333,0.6962863333333335,0.30371366666666666,3.090968333333333,4.0909683333333335,15.939612333333335,14.211107333333333,262.7118,234.59406666666666,16.5,65.83333333333333
distilgpt2_to_gpt2_medium,gpt2,6,50,0.0,6,97.38016633333332,688.72375,10.458254166666668,125.52198533333332,1.3153931666666667,0.6972641666666667,0.5128638333333333,0.4871361666666667,4.183585833333333,5.183585833333333,22.74603666666667,14.612851000000001,304.21008333333333,194.9686166666667,13.5,66.0
distilgpt2_to_gpt2_medium,gpt2,4,100,0.0,6,98.16147033333334,667.1229833333333,10.245133999999998,124.30510566666665,1.2637695,0.7181513333333333,0.6628986666666666,0.3371013333333333,2.8726048333333334,3.8726048333333334,15.000321333333332,13.176772666666666,266.4002,234.46463333333335,18.0,65.16666666666667
distilgpt2_to_gpt2_medium,gpt2,2,50,0.0,6,91.15385533333334,719.9872333333333,11.024538166666668,113.84219433333334,1.249277,0.8745618333333333,0.8426334999999999,0.1573665,1.7491238333333332,2.7491238333333334,8.612884000000001,13.634568166666668,205.32415,325.11049999999994,23.833333333333332,65.33333333333333
distilgpt2_to_gpt2_medium,gpt2,2,100,0.0,6,94.71933150000001,690.9472666666667,10.630665833333333,113.19454333333334,1.1977128333333333,0.8669713333333334,0.8357403333333334,0.16425966666666666,1.7339426666666666,2.733942666666666,8.572592833333333,13.761693166666666,204.27171666666666,327.98363333333333,23.833333333333332,65.0
distilgpt2_to_gpt2_medium,gpt2,6,100,0.0,6,89.255671,735.7375499999999,11.295918833333333,102.89590049999998,1.1467661666666669,0.5720098333333333,0.36730749999999995,0.6326925,3.432059666666667,4.4320596666666665,24.03886583333333,15.658751833333334,364.11133333333333,238.15599999999998,15.166666666666666,65.16666666666667
distilgpt2_to_gpt2_medium,gpt2,2,50,0.9,6,89.38478500000001,726.9561833333333,11.246721666666666,100.37493833333333,1.122146,0.8034708333333335,0.7446558333333334,0.25534416666666665,1.6069413333333333,2.6069413333333333,9.612833166666666,14.550218166666667,240.2442166666667,364.00971666666663,25.0,64.66666666666667
distilgpt2_to_gpt2_medium,gpt2,4,50,0.9,6,97.24210566666666,685.51125,10.412954833333332,109.34139783333335,1.121340166666667,0.7056548333333333,0.6083564999999999,0.39164350000000003,2.822619,3.8226189999999995,17.217194166666662,15.094875666666667,321.2058333333334,281.76753333333335,18.5,66.0
distilgpt2_to_gpt2_medium,gpt2,4,100,0.9,6,98.25271516666668,673.9979166666667,10.213557666666667,106.48807949999998,1.0867775,0.6786933333333334,0.5720593333333334,0.4279406666666667,2.7147729999999997,3.7147729999999997,16.69602516666667,15.2659595,306.6555333333333,281.21586666666667,18.5,66.0
distilgpt2_to_gpt2_medium,gpt2,2,100,0.9,6,90.32554683333335,724.7862833333332,11.198109833333334,94.72953,1.0496105,0.7395061666666667,0.6845911666666668,0.3154088333333333,1.4790123333333334,2.479012333333334,9.545936,14.9666335,251.21685,394.96431666666666,26.333333333333332,64.66666666666667
pythia_160m_to_1b,pythia,4,50,0.0,6,97.56057166666666,680.0345833333332,10.257178999999999,94.21863166666667,0.9659358333333333,0.8211805,0.7229166666666668,0.2770833333333333,3.2847221666666666,4.284722166666667,29.666841833333336,12.824527833333333,459.22913333333327,198.66771666666668,15.5,66.33333333333333
pythia_160m_to_1b,pythia,2,50,0.0,6,94.1527775,695.9050166666666,10.624884833333335,88.891104,0.9436878333333333,0.9076086666666666,0.876254,0.12374600000000001,1.815217333333333,2.815217333333333,17.22436983333333,12.545948666666666,399.75230000000005,292.12909999999994,23.333333333333332,65.5
distilgpt2_to_gpt2_medium,gpt2,6,50,0.9,6,93.4433785,730.5584833333332,10.772424333333333,88.252492,0.9395766666666666,0.5229428333333334,0.32947183333333335,0.6705281666666667,3.1376574999999995,4.1376574999999995,25.727414166666666,17.451855833333333,460.88543333333337,313.18744999999996,18.166666666666668,67.83333333333333
distilgpt2_to_gpt2_medium,gpt2,6,100,0.9,6,89.7991445,750.3188333333333,11.184430833333332,82.76972400000001,0.9332818333333334,0.49558649999999993,0.31641283333333337,0.6835871666666667,2.9735186666666666,3.973518666666667,26.671180833333334,17.932282833333336,476.54856666666666,320.2305999999999,18.0,67.16666666666667
pythia_160m_to_1b,pythia,4,100,0.0,6,96.50521250000001,682.3937,10.370907333333333,88.3856655,0.9175266666666667,0.7745835,0.6361895,0.36381050000000004,3.0983345,4.098334500000001,30.50152266666667,12.918326,493.45008333333334,210.23480000000004,16.333333333333332,65.83333333333333
pythia_160m_to_1b,pythia,4,100,0.9,6,94.9026415,700.8308999999999,10.540542333333333,86.72737183333334,0.913401,0.8292161666666665,0.7273478333333333,0.27265216666666664,3.3168649999999995,4.316865,31.997837000000004,14.895482666666666,495.8124666666666,230.76991666666666,15.5,66.5
pythia_160m_to_1b,pythia,2,100,0.0,6,96.08309533333333,681.9374333333334,10.410856333333333,87.16503316666666,0.9068858333333333,0.8890546666666665,0.8446078333333333,0.15539216666666664,1.7781093333333333,2.778109333333333,17.499325666666667,12.458259,412.8797833333333,294.6294166666667,23.666666666666668,65.5
pythia_160m_to_1b,pythia,4,50,0.9,6,96.14968416666666,692.0218333333333,10.412466,87.35478016666666,0.9068491666666666,0.7788863333333333,0.6477216666666666,0.3522783333333333,3.1155458333333335,4.115545833333333,29.938939,14.235059833333333,488.4742333333333,232.39558333333335,16.333333333333332,66.5
pythia_160m_to_1b,pythia,6,100,0.0,6,98.23344016666668,688.8369000000001,10.184157833333332,88.18761366666666,0.8983113333333334,0.7740775000000001,0.6348874999999999,0.3651125,4.644463666666667,5.644463666666667,46.26906400000001,13.856964,563.8762833333333,168.7605166666667,12.166666666666666,67.66666666666667
pythia_160m_to_1b,pythia,2,100,0.9,6,92.2212735,704.9629,10.847889666666665,82.14473,0.8903878333333332,0.8407213333333333,0.8000866666666667,0.19991333333333336,1.6814426666666666,2.681442666666667,17.205316999999997,13.499188000000002,417.7671666666666,328.14591666666666,24.333333333333332,65.0
pythia_160m_to_1b,pythia,2,50,0.9,6,91.82264983333333,709.8313333333334,10.8930025,78.6809595,0.8565153333333333,0.806984,0.7571428333333333,0.24285716666666668,1.6139683333333334,2.6139683333333337,17.655049166666668,13.666839333333334,441.17901666666666,341.56210000000004,25.0,65.16666666666667
pythia_160m_to_1b,pythia,6,50,0.9,6,97.37695333333333,702.2107000000001,10.288936999999999,78.87625483333333,0.8105388333333333,0.747843,0.6351011666666666,0.36489883333333334,4.4870581666666665,5.4870581666666665,49.032455,16.569258833333333,628.9802666666667,211.82561666666666,12.833333333333334,68.33333333333333
pythia_160m_to_1b,pythia,6,50,0.0,6,98.39696366666668,679.58,10.174781,79.54966666666667,0.8083008333333334,0.6961795,0.515812,0.484188,4.177075666666666,5.177075666666666,47.37318633333334,14.040809166666667,620.9611166666667,183.91690000000003,13.166666666666666,66.83333333333333
pythia_160m_to_1b,pythia,6,100,0.9,6,94.73551616666667,695.1010499999999,10.559826666666666,75.85893016666667,0.7998716666666668,0.7322701666666666,0.5757938333333333,0.4242061666666666,4.393620333333334,5.393620333333334,50.78811350000001,16.69440583333333,627.5277666666666,206.01551666666668,12.333333333333334,65.83333333333333
