pair_name,family,approx_model_name,target_model_name,task,prompt_id,gamma,top_k,top_p,temperature,max_tokens,approx_quant,target_quant,baseline_large_tps,baseline_large_elapsed_ms,avg_target_baseline_generate_ms_per_token,baseline_small_tps,speculative_tps,speedup,rounds,generated_tokens,accepted_count,resample_count,target_sample_count,proposed_draft_tokens,acceptance_rate,all_accept_round_rate,resample_round_rate,avg_accepted_per_round,avg_contributed_per_round,avg_draft_generate_ms_per_round,avg_target_verify_ms_per_round,draft_generate_ms_total,target_verify_ms_total
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,continuation,continuation_0,8,100,0.0,1.0,64,nf4,none,16.249168,4123.288075,61.541613,,17.538897,1.079372,10,67,57,5,5,80,0.7125,0.5,0.5,5.7,6.7,306.7457,72.0816,3067.457,720.816001
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,continuation,continuation_0,8,100,0.9,1.0,64,nf4,none,17.148129,4140.393352,58.315399,,18.088073,1.054813,10,71,61,4,6,80,0.7625,0.6,0.4,6.1,7.1,312.985442,76.356563,3129.854421,763.56563
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,continuation,continuation_0,8,150,0.0,1.0,64,nf4,none,15.751743,4126.527474,63.485038,,18.767404,1.191449,9,65,56,3,6,72,0.777778,0.666667,0.333333,6.222222,7.222222,309.438729,72.231523,2784.94856,650.083708
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,continuation,continuation_0,8,150,0.9,1.0,64,nf4,none,16.16282,4145.316218,61.870391,,18.998479,1.175443,9,67,58,3,6,72,0.805556,0.666667,0.333333,6.444444,7.444444,312.390812,76.222097,2811.517306,685.998873
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,continuation,continuation_0,8,200,0.0,1.0,64,nf4,none,15.530536,4120.913672,64.389276,,15.283493,0.984093,11,64,53,7,4,88,0.602273,0.363636,0.636364,4.818182,5.818182,305.98481,71.780073,3365.832915,789.580808
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,continuation,continuation_0,8,200,0.9,1.0,64,nf4,none,15.696298,4141.103783,63.709289,,15.187419,0.96758,11,65,54,8,3,88,0.613636,0.272727,0.727273,4.909091,5.909091,310.565028,75.543942,3416.215313,830.983357
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,continuation,continuation_0,10,50,0.0,1.0,64,nf4,none,15.523304,4122.833535,64.419274,,19.717142,1.270164,7,64,57,2,5,70,0.814286,0.714286,0.285714,8.142857,9.142857,386.229944,73.75444,2703.60961,516.281082
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,continuation,continuation_0,10,50,0.9,1.0,64,nf4,none,16.894682,4143.31564,59.190223,,12.672971,0.750116,12,70,58,10,2,120,0.483333,0.166667,0.833333,4.833333,5.833333,381.004858,76.286237,4572.058299,915.434844
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,continuation,continuation_0,10,100,0.0,1.0,64,nf4,none,16.520233,4116.164759,60.531835,,18.804461,1.138268,8,68,60,5,3,80,0.75,0.375,0.625,7.5,8.5,375.355222,73.020953,3002.841772,584.167624
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,continuation,continuation_0,10,100,0.9,1.0,64,nf4,none,16.427968,4139.282549,60.871802,,13.396417,0.815464,11,68,57,7,4,110,0.518182,0.363636,0.636364,5.181818,6.181818,381.607889,76.75554,4197.686781,844.310936
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,continuation,continuation_0,10,150,0.0,1.0,64,nf4,none,17.946723,4123.315506,55.72048,,19.875179,1.107455,8,74,66,2,6,80,0.825,0.75,0.25,8.25,9.25,388.395653,73.266816,3107.165225,586.134531
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,continuation,continuation_0,10,150,0.9,1.0,64,nf4,none,17.621362,4142.698958,56.749301,,19.138113,1.086075,8,73,65,4,4,80,0.8125,0.5,0.5,8.125,9.125,394.778498,78.105665,3158.227982,624.84532
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,continuation,continuation_0,10,200,0.0,1.0,64,nf4,none,16.013703,4121.470243,62.446519,,16.218048,1.012761,9,66,57,6,3,90,0.633333,0.333333,0.666667,6.333333,7.333333,376.049374,72.782733,3384.444366,655.044595
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,continuation,continuation_0,10,200,0.9,1.0,64,nf4,none,16.652167,4143.604901,60.052245,,11.595324,0.696325,13,69,56,10,3,130,0.430769,0.230769,0.769231,4.307692,5.307692,378.86368,76.044439,4925.227845,988.577708
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,continuation,continuation_1,4,50,0.0,1.0,64,nf4,none,16.475028,4127.458813,60.697924,,19.364215,1.175368,15,68,53,4,11,60,0.883333,0.733333,0.266667,3.533333,4.533333,162.166085,69.660923,2432.491275,1044.913845
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,continuation,continuation_1,4,50,0.9,1.0,64,nf4,none,15.700002,4140.126942,63.694261,,18.406654,1.172398,15,65,50,5,10,60,0.833333,0.666667,0.333333,3.333333,4.333333,161.335007,71.826133,2420.025107,1077.391994
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,continuation,continuation_1,4,100,0.0,1.0,64,nf4,none,16.483117,4125.433386,60.668138,,18.210558,1.104801,16,68,52,5,11,64,0.8125,0.6875,0.3125,3.25,4.25,161.708119,69.457056,2587.329909,1111.3129
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,continuation,continuation_1,4,100,0.9,1.0,64,nf4,none,16.168641,4143.823897,61.848118,,16.587325,1.025895,17,67,50,7,10,68,0.735294,0.588235,0.411765,2.941176,3.941176,163.562231,71.751554,2780.55792,1219.776411
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,continuation,continuation_1,4,150,0.0,1.0,64,nf4,none,15.473716,4136.045902,64.625717,,19.407347,1.254214,14,64,50,2,12,56,0.892857,0.857143,0.142857,3.571429,4.571429,163.500678,69.771487,2289.009485,976.800812
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,continuation,continuation_1,4,150,0.9,1.0,64,nf4,none,15.388948,4158.828675,64.981698,,19.150377,1.244424,14,64,50,3,11,56,0.892857,0.785714,0.214286,3.571429,4.571429,164.333603,72.091107,2300.670444,1009.275505
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,continuation,continuation_1,4,200,0.0,1.0,64,nf4,none,15.49967,4129.120134,64.517502,,20.739249,1.338045,13,64,51,1,12,52,0.980769,0.923077,0.076923,3.923077,4.923077,165.024939,69.977258,2145.324203,909.704355
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,continuation,continuation_1,4,200,0.9,1.0,64,nf4,none,16.382385,4150.799741,61.041173,,16.439893,1.00351,17,68,51,6,11,68,0.75,0.647059,0.352941,3,4,169.111791,71.95279,2874.900445,1223.197436
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,continuation,continuation_1,6,50,0.0,1.0,64,nf4,none,15.710918,4137.250323,63.650005,,18.766103,1.194463,11,65,54,4,7,66,0.818182,0.636364,0.363636,4.909091,5.909091,240.440791,71.59153,2644.848703,787.506831
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,continuation,continuation_1,6,50,0.9,1.0,64,nf4,none,16.373397,4153.078347,61.074682,,17.950258,1.096306,12,68,56,4,8,72,0.777778,0.666667,0.333333,4.666667,5.666667,238.993592,73.966398,2867.923109,887.596774
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,continuation,continuation_1,6,100,0.0,1.0,64,nf4,none,16.009983,4122.427743,62.461026,,19.446277,1.214634,11,66,55,3,8,66,0.833333,0.727273,0.272727,5,6,234.824706,70.951647,2583.071771,780.468113
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,continuation,continuation_1,6,100,0.9,1.0,64,nf4,none,16.402121,4145.805268,60.967725,,19.407902,1.183256,11,68,57,3,8,66,0.863636,0.727273,0.272727,5.181818,6.181818,241.511765,74.158362,2656.629417,815.741982
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,continuation,continuation_1,6,150,0.0,1.0,64,nf4,none,15.524761,4122.446759,64.413231,,18.50641,1.192058,11,64,53,4,7,66,0.80303,0.636364,0.363636,4.818182,5.818182,240.516743,71.079914,2645.684173,781.87905
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,continuation,continuation_1,6,150,0.9,1.0,64,nf4,none,15.437432,4145.767248,64.777613,,17.08824,1.106935,12,64,52,6,6,72,0.722222,0.5,0.5,4.333333,5.333333,235.619005,73.80178,2827.42806,885.621354
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,continuation,continuation_1,6,200,0.0,1.0,64,nf4,none,16.242724,4124.923998,61.56603,,21.388245,1.316789,10,67,57,1,9,60,0.95,0.9,0.1,5.7,6.7,239.198929,71.174632,2391.989288,711.746324
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,continuation,continuation_1,6,200,0.9,1.0,64,nf4,none,15.464505,4138.509554,64.664212,,12.865086,0.831911,16,64,48,9,7,96,0.5,0.4375,0.5625,3,4,235.440252,73.186634,3767.044033,1170.986145
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,continuation,continuation_1,8,50,0.0,1.0,64,nf4,none,15.528798,4121.374946,64.396484,,16.698872,1.075349,10,64,54,5,5,80,0.675,0.5,0.5,5.4,6.4,308.125016,72.117979,3081.250157,721.179792
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,continuation,continuation_1,8,50,0.9,1.0,64,nf4,none,16.42898,4139.027515,60.868052,,13.416833,0.816656,13,68,55,9,4,104,0.528846,0.307692,0.692308,4.230769,5.230769,311.847145,75.127601,4054.012888,976.658814
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,continuation,continuation_1,8,100,0.0,1.0,64,nf4,none,17.456519,4124.533613,57.285189,,22.841392,1.308473,8,72,64,0,8,64,1.0,1.0,0.0,8,9,317.936418,72.560841,2543.491345,580.486729
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,continuation,continuation_1,8,100,0.9,1.0,64,nf4,none,15.461937,4139.196724,64.674949,,18.219887,1.17837,9,64,55,3,6,72,0.763889,0.666667,0.333333,6.111111,7.111111,311.145394,75.997284,2800.308546,683.97556
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,continuation,continuation_1,8,150,0.0,1.0,64,nf4,none,17.481844,4118.558755,57.202205,,23.133084,1.323263,8,72,64,0,8,64,1.0,1.0,0.0,8,9,313.003196,72.527952,2504.025571,580.223619
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,continuation,continuation_1,8,150,0.9,1.0,64,nf4,none,16.394831,4147.64881,60.994835,,15.503429,0.945629,11,68,57,6,5,88,0.647727,0.454545,0.545455,5.181818,6.181818,320.018426,75.530714,3520.20269,830.837851
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,continuation,continuation_1,8,200,0.0,1.0,64,nf4,none,16.01448,4121.270324,62.44349,,21.141233,1.320132,8,66,58,2,6,64,0.90625,0.75,0.25,7.25,8.25,314.117872,72.640412,2512.942975,581.123298
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,continuation,continuation_1,8,200,0.9,1.0,64,nf4,none,16.161464,4145.663983,61.875582,,17.023911,1.053364,10,67,57,4,6,80,0.7125,0.6,0.4,5.7,6.7,314.863156,75.659568,3148.631558,756.595684
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,continuation,continuation_1,10,50,0.0,1.0,64,nf4,none,15.743545,4128.67612,63.518094,,15.770677,1.001723,9,65,56,5,4,90,0.622222,0.444444,0.555556,6.222222,7.222222,381.728366,72.844046,3435.555296,655.596415
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,continuation,continuation_1,10,50,0.9,1.0,64,nf4,none,15.936787,4141.361838,62.747907,,12.915589,0.810426,11,66,55,10,1,110,0.5,0.090909,0.909091,5,6,384.764152,76.665804,4232.405675,843.323839
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,continuation,continuation_1,10,100,0.0,1.0,64,nf4,none,15.544625,4117.178881,64.33092,,13.945018,0.897096,10,64,54,8,2,100,0.54,0.2,0.8,5.4,6.4,383.079707,72.654028,3830.797073,726.540281
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,continuation,continuation_1,10,100,0.9,1.0,64,nf4,none,17.874506,4139.974651,55.945603,,14.339067,0.802208,11,74,63,6,5,110,0.572727,0.454545,0.545455,5.727273,6.727273,389.230831,76.752531,4281.539146,844.277843
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,continuation,continuation_1,10,150,0.0,1.0,64,nf4,none,16.244907,4124.36964,61.557756,,20.876622,1.285118,7,67,60,3,4,70,0.857143,0.571429,0.428571,8.571429,9.571429,381.100295,73.455105,2667.702067,514.185737
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,continuation,continuation_1,10,150,0.9,1.0,64,nf4,none,15.469843,4137.081448,64.641898,,13.738354,0.888073,10,64,54,7,3,100,0.54,0.3,0.7,5.4,6.4,385.671079,77.030421,3856.710791,770.304207
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,continuation,continuation_1,10,200,0.0,1.0,64,nf4,none,16.019466,4119.98756,62.424054,,17.958572,1.121047,8,66,58,3,5,80,0.725,0.625,0.375,7.25,8.25,382.632502,73.249906,3061.060013,585.999252
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,continuation,continuation_1,10,200,0.9,1.0,64,nf4,none,15.6774,4146.095759,63.786089,,17.399037,1.109817,8,65,57,7,1,80,0.7125,0.125,0.875,7.125,8.125,384.964251,78.158836,3079.714005,625.270686
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,code_completion,code_completion_0,4,50,0.0,1.0,64,nf4,none,16.49519,4122.413954,60.623735,,18.158149,1.100815,16,68,52,3,13,64,0.8125,0.8125,0.1875,3.25,4.25,162.337079,69.531256,2597.393261,1112.500093
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,code_completion,code_completion_0,4,50,0.9,1.0,64,nf4,none,15.930235,4143.065096,62.773714,,16.252399,1.020223,17,66,49,8,9,68,0.720588,0.529412,0.470588,2.882353,3.882353,165.105441,71.543222,2806.7925,1216.234777
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,code_completion,code_completion_0,4,100,0.0,1.0,64,nf4,none,16.496445,4122.100141,60.61912,,18.196144,1.103034,16,68,52,3,13,64,0.8125,0.8125,0.1875,3.25,4.25,162.128613,69.28345,2594.057811,1108.535198
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,code_completion,code_completion_0,4,100,0.9,1.0,64,nf4,none,16.4337,4137.838589,60.850567,,18.140782,1.103877,16,68,52,4,12,64,0.8125,0.75,0.25,3.25,4.25,160.64021,71.4718,2570.243358,1143.548793
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,code_completion,code_completion_0,4,150,0.0,1.0,64,nf4,none,16.281853,4115.010682,61.41807,,19.247147,1.182123,15,67,52,2,13,60,0.866667,0.866667,0.133333,3.466667,4.466667,160.531924,69.384249,2407.978861,1040.763741
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,code_completion,code_completion_0,4,150,0.9,1.0,64,nf4,none,16.439334,4136.420608,60.829715,,18.10034,1.101039,16,68,52,5,11,64,0.8125,0.6875,0.3125,3.25,4.25,161.078549,71.523422,2577.256783,1144.374752
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,code_completion,code_completion_0,4,200,0.0,1.0,64,nf4,none,16.249817,4123.123408,61.539155,,18.860734,1.160674,15,67,52,2,13,60,0.866667,0.866667,0.133333,3.466667,4.466667,165.154044,69.484947,2477.31066,1042.274207
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,code_completion,code_completion_0,4,200,0.9,1.0,64,nf4,none,16.433952,4137.775288,60.849637,,18.039194,1.097678,16,68,52,5,11,64,0.8125,0.6875,0.3125,3.25,4.25,161.823184,71.568261,2589.170938,1145.092173
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,code_completion,code_completion_0,6,50,0.0,1.0,64,nf4,none,15.545412,4116.970219,64.32766,,17.449904,1.122511,12,64,52,4,8,72,0.722222,0.666667,0.333333,4.333333,5.333333,232.62358,70.466008,2791.482962,845.592102
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,code_completion,code_completion_0,6,50,0.9,1.0,64,nf4,none,15.952193,4137.362238,62.687307,,16.414402,1.028975,13,66,53,6,7,78,0.679487,0.538462,0.461538,4.076923,5.076923,233.501102,73.238826,3035.514325,952.104739
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,code_completion,code_completion_0,6,100,0.0,1.0,64,nf4,none,15.510737,4126.174004,64.471469,,17.454052,1.125288,12,64,52,4,8,72,0.722222,0.666667,0.333333,4.333333,5.333333,232.529054,70.474583,2790.348651,845.694998
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,code_completion,code_completion_0,6,100,0.9,1.0,64,nf4,none,15.963641,4134.395156,62.642351,,15.943311,0.998726,13,66,53,5,8,78,0.679487,0.615385,0.384615,4.076923,5.076923,242.346691,73.497686,3150.506977,955.469913
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,code_completion,code_completion_0,6,150,0.0,1.0,64,nf4,none,15.501545,4128.620698,64.509698,,17.241346,1.112234,12,64,52,4,8,72,0.722222,0.666667,0.333333,4.333333,5.333333,236.126724,70.561445,2833.520682,846.737341
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,code_completion,code_completion_0,6,150,0.9,1.0,64,nf4,none,15.68076,4145.207257,63.772419,,16.051563,1.023647,13,65,52,6,7,78,0.666667,0.538462,0.461538,4,5,235.60572,73.346137,3062.874364,953.499778
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,code_completion,code_completion_0,6,200,0.0,1.0,64,nf4,none,15.53099,4120.793462,64.387398,,17.328015,1.115706,12,64,52,4,8,72,0.722222,0.666667,0.333333,4.333333,5.333333,234.476416,70.664884,2813.716997,847.978603
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,code_completion,code_completion_0,6,200,0.9,1.0,64,nf4,none,15.65165,4152.916867,63.891029,,15.976837,1.020777,13,65,52,6,7,78,0.666667,0.538462,0.461538,4,5,236.902558,73.466093,3079.733248,955.059214
