pair_name,family,approx_model_name,target_model_name,task,prompt_id,gamma,top_k,top_p,temperature,max_tokens,baseline_large_tps,baseline_large_elapsed_ms,avg_target_baseline_generate_ms_per_token,baseline_small_tps,speculative_tps,speedup,rounds,generated_tokens,accepted_count,resample_count,target_sample_count,proposed_draft_tokens,acceptance_rate,all_accept_round_rate,resample_round_rate,avg_accepted_per_round,avg_contributed_per_round,avg_draft_generate_ms_per_round,avg_target_verify_ms_per_round,draft_generate_ms_total,target_verify_ms_total
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,continuation,continuation_1,4,50,0.0,1.0,64,16.59278,4098.167891,60.267175,,28.875575,1.740249,15,68,53,3,12,60,0.883333,0.8,0.2,3.533333,4.533333,85.535803,69.319308,1283.037047,1039.789616
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,continuation,continuation_1,4,50,0.9,1.0,64,16.03928,4114.898003,62.346939,,25.797458,1.608393,16,66,50,7,9,64,0.78125,0.5625,0.4375,3.125,4.125,86.429201,71.355369,1382.867221,1141.685903
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,continuation,continuation_1,4,100,0.0,1.0,64,16.345679,4098.942571,61.178247,,26.881948,1.64459,16,67,51,6,10,64,0.796875,0.625,0.375,3.1875,4.1875,84.443226,69.20242,1351.091615,1107.238727
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,continuation,continuation_1,4,100,0.9,1.0,64,15.793923,4115.507082,63.315494,,25.364584,1.605971,16,65,49,4,12,64,0.765625,0.75,0.25,3.0625,4.0625,86.844667,71.33585,1389.514675,1141.373597
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,continuation,continuation_1,6,50,0.0,1.0,64,16.575804,4102.365168,60.3289,,24.480679,1.476892,14,68,54,6,8,84,0.642857,0.571429,0.428571,3.857143,4.857143,125.805233,70.231037,1761.273262,983.234525
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,continuation,continuation_1,6,50,0.9,1.0,64,15.794758,4115.289459,63.312146,,24.399741,1.5448,13,65,52,7,6,78,0.666667,0.461538,0.538462,4,5,129.095422,73.324261,1678.240483,953.215396
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,continuation,continuation_1,6,100,0.0,1.0,64,16.578594,4101.674626,60.318744,,28.479463,1.717845,12,68,56,4,8,72,0.777778,0.666667,0.333333,4.666667,5.666667,125.900501,70.502769,1510.806012,846.033225
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,continuation,continuation_1,6,100,0.9,1.0,64,17.001315,4117.328684,58.818981,,28.339113,1.666878,12,70,58,5,7,72,0.805556,0.583333,0.416667,4.833333,5.833333,129.477796,73.650629,1553.733546,883.807551
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,code_completion,code_completion_0,2,50,0.0,1.0,64,16.108683,4097.169098,62.07832,,26.483494,1.644051,22,66,44,0,22,44,1.0,1.0,0.0,2,3,43.851115,67.950696,964.724541,1494.915323
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,code_completion,code_completion_0,2,50,0.9,1.0,64,15.540255,4118.336491,64.349008,,24.053381,1.547811,23,64,41,4,19,46,0.891304,0.826087,0.173913,1.782609,2.782609,44.894729,69.254268,1032.578764,1592.848173
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,code_completion,code_completion_0,2,100,0.0,1.0,64,15.626229,4095.677868,63.994967,,25.676786,1.643185,22,64,42,1,21,44,0.954545,0.954545,0.045455,1.909091,2.909091,43.852426,67.946198,964.75337,1494.816363
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,code_completion,code_completion_0,2,100,0.9,1.0,64,15.547168,4116.505439,64.320397,,24.016015,1.54472,23,64,41,3,20,46,0.891304,0.869565,0.130435,1.782609,2.782609,45.043817,69.306057,1036.007789,1594.039317
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,code_completion,code_completion_0,4,50,0.0,1.0,64,16.599798,4096.435488,60.241698,,30.968718,1.865608,14,68,54,1,13,56,0.964286,0.928571,0.071429,3.857143,4.857143,85.350096,69.295732,1194.901345,970.140246
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,code_completion,code_completion_0,4,50,0.9,1.0,64,15.554478,4114.570795,64.290169,,28.428713,1.827687,14,64,50,2,12,56,0.892857,0.857143,0.142857,3.571429,4.571429,87.206582,71.499319,1220.89215,1000.990467
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,code_completion,code_completion_0,4,100,0.0,1.0,64,16.603935,4095.414835,60.226689,,30.836619,1.857187,14,68,54,1,13,56,0.964286,0.928571,0.071429,3.857143,4.857143,85.970812,69.346828,1203.591362,970.85559
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,code_completion,code_completion_0,4,100,0.9,1.0,64,16.046864,4112.953268,62.317474,,25.816552,1.608822,16,66,50,5,11,64,0.78125,0.6875,0.3125,3.125,4.125,86.537117,71.186048,1384.593867,1138.976767
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,code_completion,code_completion_0,6,50,0.0,1.0,64,15.607518,4100.587839,64.071685,,21.631507,1.385967,15,64,49,8,7,90,0.544444,0.466667,0.533333,3.266667,4.266667,125.092931,69.895799,1876.393968,1048.43699
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,code_completion,code_completion_0,6,50,0.9,1.0,64,16.040702,4114.533176,62.341412,,26.928654,1.67877,12,66,54,5,7,72,0.75,0.583333,0.416667,4.5,5.5,128.505858,73.155077,1542.070299,877.860926
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,code_completion,code_completion_0,6,100,0.0,1.0,64,16.094589,4100.757111,62.132684,,33.174921,2.061247,10,66,56,1,9,60,0.933333,0.9,0.1,5.6,6.6,125.713038,70.542221,1257.130378,705.422213
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,code_completion,code_completion_0,6,100,0.9,1.0,64,16.765775,4115.526923,59.645318,,28.025121,1.671567,12,69,57,3,9,72,0.791667,0.75,0.25,4.75,5.75,129.188485,73.4059,1550.261822,880.870798
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,code_completion,code_completion_1,2,50,0.0,1.0,64,16.113107,4096.044253,62.061277,,24.364892,1.512116,24,66,42,3,21,48,0.875,0.875,0.125,1.75,2.75,43.730868,67.636771,1049.540838,1623.282508
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,code_completion,code_completion_1,2,50,0.9,1.0,64,16.042136,4114.16528,62.335838,,22.097079,1.37744,26,66,40,7,19,52,0.769231,0.730769,0.269231,1.538462,2.538462,44.586484,68.750019,1159.248586,1787.500506
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,code_completion,code_completion_1,2,100,0.0,1.0,64,15.624953,4096.012425,64.000194,,23.683689,1.515761,24,64,40,4,20,48,0.833333,0.833333,0.166667,1.666667,2.666667,43.515518,67.587644,1044.372442,1622.103467
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,code_completion,code_completion_1,2,100,0.9,1.0,64,15.546995,4116.551156,64.321112,,23.323221,1.500176,24,64,40,5,19,48,0.833333,0.791667,0.208333,1.666667,2.666667,44.104224,68.734642,1058.50138,1649.631407
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,code_completion,code_completion_1,4,50,0.0,1.0,64,15.87901,4093.454312,62.97622,,23.273809,1.465697,18,65,47,8,10,72,0.652778,0.555556,0.444444,2.611111,3.611111,84.45754,68.68316,1520.235714,1236.296878
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,code_completion,code_completion_1,4,50,0.9,1.0,64,16.531625,4113.328133,60.49012,,22.675259,1.371629,19,68,49,8,11,76,0.644737,0.578947,0.421053,2.578947,3.578947,85.479529,70.398527,1624.111055,1337.572005
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,code_completion,code_completion_1,4,100,0.0,1.0,64,15.625228,4095.940172,63.999065,,24.293699,1.554774,17,64,47,8,9,68,0.691176,0.529412,0.470588,2.764706,3.764706,84.22698,68.694713,1431.858663,1167.810119
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,code_completion,code_completion_1,4,100,0.9,1.0,64,16.290776,4112.75673,61.384429,,24.842353,1.524934,17,67,50,5,12,68,0.735294,0.705882,0.294118,2.941176,3.941176,86.09838,70.552489,1463.672454,1199.392321
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,code_completion,code_completion_1,6,50,0.0,1.0,64,16.593683,4097.945085,60.263898,,28.533995,1.71957,12,68,56,3,9,72,0.777778,0.75,0.25,4.666667,5.666667,126.054349,69.943364,1512.652184,839.320365
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,code_completion,code_completion_1,6,50,0.9,1.0,64,16.295604,4111.538303,61.366243,,25.386925,1.5579,13,67,54,5,8,78,0.692308,0.615385,0.384615,4.153846,5.153846,128.310637,72.254436,1668.038286,939.307663
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,code_completion,code_completion_1,6,100,0.0,1.0,64,15.867973,4096.301361,63.020021,,27.466101,1.730914,12,65,53,4,8,72,0.736111,0.666667,0.333333,4.416667,5.416667,124.877155,69.828741,1498.525863,837.944896
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,code_completion,code_completion_1,6,100,0.9,1.0,64,16.778492,4112.407754,59.600112,,24.373358,1.452655,14,69,55,7,7,84,0.654762,0.5,0.5,3.928571,4.928571,127.563989,72.183657,1785.895849,1010.571203
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,structured_extraction,structured_extraction_0,2,50,0.0,1.0,64,16.105114,4098.077269,62.09208,,26.514303,1.646328,22,66,44,0,22,44,1.0,1.0,0.0,2,3,43.731768,67.915305,962.098891,1494.136703
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,structured_extraction,structured_extraction_0,2,50,0.9,1.0,64,15.784858,4117.870435,63.351853,,25.504953,1.615786,22,65,43,1,21,44,0.977273,0.954545,0.045455,1.954545,2.954545,45.101199,69.22124,992.226374,1522.867275
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,structured_extraction,structured_extraction_0,2,100,0.0,1.0,64,15.85248,4100.304761,63.081612,,26.060039,1.643909,22,65,43,1,21,44,0.977273,0.954545,0.045455,1.954545,2.954545,43.966195,67.894233,967.256299,1493.673115
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,structured_extraction,structured_extraction_0,2,100,0.9,1.0,64,16.01746,4120.503398,62.43187,,25.775688,1.609224,22,66,44,0,22,44,1.0,1.0,0.0,2,3,45.543284,69.330128,1001.952247,1525.262826
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,structured_extraction,structured_extraction_0,4,50,0.0,1.0,64,15.859097,4098.594021,63.055293,,31.648316,1.995594,13,65,52,0,13,52,1.0,1.0,0.0,4,5,86.313385,69.44067,1122.074004,902.728709
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,structured_extraction,structured_extraction_0,4,50,0.9,1.0,64,15.5496,4115.861552,64.310337,,26.616961,1.711746,15,64,49,5,10,60,0.816667,0.666667,0.333333,3.266667,4.266667,86.849736,71.316269,1302.746043,1069.744035
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,structured_extraction,structured_extraction_0,4,100,0.0,1.0,64,15.864056,4097.312937,63.035584,,31.846445,2.007459,13,65,52,0,13,52,1.0,1.0,0.0,4,5,85.402285,69.385747,1110.229709,902.014715
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,structured_extraction,structured_extraction_0,4,100,0.9,1.0,64,16.281338,4115.140952,61.420014,,29.821621,1.831644,14,67,53,2,12,56,0.946429,0.857143,0.142857,3.785714,4.785714,86.92323,71.40043,1216.925226,999.606016
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,structured_extraction,structured_extraction_0,6,50,0.0,1.0,64,15.846441,4101.867507,63.105654,,29.738448,1.876664,11,65,54,2,9,66,0.818182,0.818182,0.181818,4.909091,5.909091,125.780239,70.363366,1383.582632,773.99703
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,structured_extraction,structured_extraction_0,6,50,0.9,1.0,64,16.286344,4113.876061,61.401135,,27.209364,1.670686,12,67,55,3,9,72,0.763889,0.75,0.25,4.583333,5.583333,129.480137,73.196852,1553.76164,878.362228
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,structured_extraction,structured_extraction_0,6,100,0.0,1.0,64,15.60149,4102.172214,64.096441,,31.975293,2.049502,10,64,54,2,8,60,0.9,0.8,0.2,5.4,6.4,126.872542,70.53049,1268.725422,705.304902
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,structured_extraction,structured_extraction_0,6,100,0.9,1.0,64,15.799816,4113.972002,63.291877,,28.784885,1.821849,11,65,54,2,9,66,0.818182,0.818182,0.181818,4.909091,5.909091,129.186966,73.50775,1421.056626,808.585245
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,structured_extraction,structured_extraction_1,2,50,0.0,1.0,64,15.847346,4101.633105,63.102048,,26.129225,1.648808,22,65,43,1,21,44,0.977273,0.954545,0.045455,1.954545,2.954545,43.621943,67.947689,959.682757,1494.849162
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,structured_extraction,structured_extraction_1,2,50,0.9,1.0,64,15.550293,4115.678195,64.307472,,23.9121,1.537727,23,64,41,3,20,46,0.891304,0.869565,0.130435,1.782609,2.782609,45.366077,69.451443,1043.419771,1597.383199
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,structured_extraction,structured_extraction_1,2,100,0.0,1.0,64,15.612995,4099.149515,64.049211,,23.571762,1.509753,24,64,40,4,20,48,0.833333,0.833333,0.166667,1.666667,2.666667,43.677452,67.933102,1048.258855,1630.394437
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,structured_extraction,structured_extraction_1,2,100,0.9,1.0,64,16.014728,4121.206356,62.442521,,24.748741,1.545374,23,66,43,2,21,46,0.934783,0.913043,0.086957,1.869565,2.869565,45.070103,69.367258,1036.61236,1595.446941
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,structured_extraction,structured_extraction_1,4,50,0.0,1.0,64,15.851845,4100.469092,63.08414,,31.859028,2.009799,13,65,52,0,13,52,1.0,1.0,0.0,4,5,85.338534,69.440097,1109.400945,902.721261
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,structured_extraction,structured_extraction_1,4,50,0.9,1.0,64,15.533297,4120.181419,64.377835,,25.076322,1.614359,16,64,48,7,9,64,0.75,0.5625,0.4375,3,4,86.064176,71.329356,1377.026817,1141.269701
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,structured_extraction,structured_extraction_1,4,100,0.0,1.0,64,15.852997,4100.171181,63.079557,,31.72468,2.001179,13,65,52,0,13,52,1.0,1.0,0.0,4,5,85.858225,69.538899,1116.156924,904.005688
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,structured_extraction,structured_extraction_1,4,100,0.9,1.0,64,16.512911,4117.989885,60.558675,,25.031213,1.515857,17,68,51,5,12,68,0.75,0.705882,0.294118,3,4,86.502428,71.256268,1470.541284,1211.356551
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,structured_extraction,structured_extraction_1,6,50,0.0,1.0,64,17.07887,4098.631862,58.551884,,34.469225,2.018238,10,70,60,0,10,60,1.0,1.0,0.0,6,7,129.239157,70.990148,1292.391568,709.901479
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,structured_extraction,structured_extraction_1,6,50,0.9,1.0,64,15.545374,4116.980447,64.327819,,28.46345,1.830992,11,64,53,4,7,66,0.80303,0.636364,0.363636,4.818182,5.818182,128.1377,73.614802,1409.5147,809.762824
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,structured_extraction,structured_extraction_1,6,100,0.0,1.0,64,17.071968,4100.288965,58.575557,,34.53523,2.02292,10,70,60,0,10,60,1.0,1.0,0.0,6,7,128.916115,70.947634,1289.16115,709.476338
llama32_1b_to_31_8b,llama_cross,meta-llama/Llama-3.2-1B,meta-llama/Llama-3.1-8B,structured_extraction,structured_extraction_1,6,100,0.9,1.0,64,15.780104,4119.110933,63.370937,,28.458149,1.80342,11,65,54,4,7,66,0.818182,0.636364,0.363636,4.909091,5.909091,131.167144,73.770567,1442.838584,811.476232
