pair_name,family,gamma,top_k,top_p,trials,baseline_large_tps,baseline_large_elapsed_ms,avg_target_baseline_generate_ms_per_token,speculative_tps,speedup,acceptance_rate,all_accept_round_rate,resample_round_rate,avg_accepted_per_round,avg_contributed_per_round,avg_draft_generate_ms_per_round,avg_target_verify_ms_per_round,draft_generate_ms_total,target_verify_ms_total,rounds,generated_tokens
qwen25_0p5b_to_3b,qwen2.5,4,100,0.9,9,24.564845666666667,2709.6803934444447,40.731391333333335,23.003199555555554,0.9350056666666666,0.8716657777777779,0.8185341111111111,0.1814658888888889,3.4866635555555554,4.486663555555555,132.61753444444446,67.52428488888889,1975.4276718888889,1006.6268402222223,14.88888888888889,66.55555555555556
qwen25_0p5b_to_3b,qwen2.5,2,200,0.9,9,23.826853,2733.4886183333333,41.990133,22.175351444444445,0.9290701111111113,0.9121606666666666,0.8892487777777779,0.11075122222222224,1.8243214444444444,2.8243214444444447,70.85501211111111,59.882469,1648.4872005555555,1395.137771888889,23.11111111111111,65.11111111111111
qwen25_0p5b_to_3b,qwen2.5,6,200,0.9,9,24.336821,2721.3395074444443,41.13098388888889,22.26793188888889,0.9132659999999999,0.7966642222222222,0.698150111111111,0.30184988888888886,4.7799848888888885,5.7799848888888885,193.0623082222222,72.857622,2261.721461888889,858.7412415555556,11.666666666666666,66.22222222222223
qwen25_0p5b_to_3b,qwen2.5,2,20,0.9,9,24.058516222222224,2734.3692976666666,41.571115666666664,21.972279666666665,0.9123433333333334,0.8788703333333333,0.8610065555555555,0.13899344444444445,1.7577408888888888,2.757740888888889,69.63355744444443,58.78053677777777,1696.5987412222223,1436.597892,24.11111111111111,65.77777777777777
qwen25_0p5b_to_3b,qwen2.5,5,50,0.9,9,24.05700388888889,2730.3883086666665,41.59047866666666,21.99812777777778,0.9117669999999999,0.7768672222222223,0.683775888888889,0.31622411111111115,3.884335444444444,4.884335444444444,159.53816733333332,67.99245066666667,2179.2081097777777,937.8946083333334,13.555555555555555,65.66666666666667
qwen25_0p5b_to_3b,qwen2.5,2,50,0.9,9,23.84321877777778,2721.863095333333,41.95602566666666,21.652838666666668,0.9054342222222223,0.8588454444444444,0.8278606666666667,0.1721393333333333,1.717691,2.7176910000000003,69.55691722222222,58.864418888888885,1691.006318888889,1434.167416,24.11111111111111,64.88888888888889
qwen25_0p5b_to_3b,qwen2.5,2,100,0.9,9,23.840909999999997,2731.3372910000003,41.95548322222223,21.537081666666666,0.9020485555555555,0.8504883333333333,0.8192582222222222,0.18074177777777778,1.700976888888889,2.700976888888889,69.42034355555556,58.65382711111111,1713.7327258888888,1452.4131936666665,24.444444444444443,65.11111111111111
qwen25_0p5b_to_3b,qwen2.5,4,20,0.9,9,24.296520444444443,2721.2223758888886,41.18701388888889,21.860506555555556,0.8990665555555556,0.7877665555555555,0.6620227777777778,0.3379772222222222,3.1510663333333335,4.1510663333333335,129.5755538888889,64.72951877777777,2171.2875974444446,1100.0579655555555,16.555555555555557,66.11111111111111
qwen25_0p5b_to_3b,qwen2.5,5,200,0.9,9,24.356538333333333,2718.9815484444443,41.070043777777784,21.920441111111113,0.8990090000000001,0.7749125555555555,0.683252,0.316748,3.874562444444445,4.874562444444445,159.67633866666668,68.0858191111111,2233.2940078888887,961.0446225555556,13.88888888888889,66.22222222222223
qwen25_0p5b_to_3b,qwen2.5,5,100,0.9,9,24.220506666666665,2725.3610537777777,41.30915311111111,21.811424000000002,0.898791,0.7614487777777778,0.6580831111111112,0.3419168888888889,3.8072435555555555,4.807243555555555,158.60544455555555,67.04246155555556,2243.1500156666666,961.9210697777778,14.0,66.0
qwen25_0p5b_to_3b,qwen2.5,5,20,0.9,9,24.38766811111111,2735.0877034444443,41.070820222222224,21.927985333333332,0.8977600000000001,0.7715587777777778,0.6529711111111111,0.3470288888888889,3.857793888888889,4.857793888888889,159.72408955555557,67.817468,2257.0726414444443,970.902973,14.0,66.66666666666667
qwen25_0p5b_to_3b,qwen2.5,6,50,0.9,9,24.619453333333336,2716.742340777778,40.655289333333336,22.063001444444446,0.8974115555555555,0.7770141111111112,0.6767876666666667,0.3232123333333333,4.662084444444444,5.662084444444444,191.4201148888889,71.48633477777778,2356.9582633333334,889.3006316666666,12.222222222222221,66.88888888888889
qwen25_0p5b_to_3b,qwen2.5,6,100,0.9,9,24.318209333333336,2723.5197820000003,41.166573444444445,21.849242555555556,0.8967708888888889,0.7632596666666667,0.6575517777777777,0.34244822222222226,4.579557555555556,5.579557555555556,190.6888862222222,70.52081733333334,2387.3611026666667,892.0015131111111,12.444444444444445,66.22222222222223
qwen25_0p5b_to_3b,qwen2.5,6,20,0.9,9,24.430924555555556,2715.400733666667,40.97110555555556,20.613924333333333,0.8460941111111111,0.7114307777777777,0.5548942222222223,0.44510577777777777,4.268584777777778,5.268584777777778,190.18230755555555,70.896151,2456.3124187777776,919.7449179999999,12.88888888888889,66.33333333333333
