pair_name,family,approx_model_name,target_model_name,task,prompt_id,gamma,top_k,top_p,temperature,max_tokens,baseline_large_tps,baseline_large_elapsed_ms,avg_target_baseline_generate_ms_per_token,baseline_small_tps,speculative_tps,speedup,rounds,generated_tokens,accepted_count,resample_count,target_sample_count,proposed_draft_tokens,acceptance_rate,all_accept_round_rate,resample_round_rate,avg_accepted_per_round,avg_contributed_per_round,avg_draft_generate_ms_per_round,avg_target_verify_ms_per_round,draft_generate_ms_total,target_verify_ms_total
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,continuation,continuation_0,6,100,0.0,1.0,64,56.04928,1141.852316,17.841442,,86.589857,1.544888,13,64,51,7,6,78,0.653846,0.461538,0.538462,3.923077,4.923077,33.397175,21.290316,434.163271,276.774104
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,continuation,continuation_0,6,100,0.9,1.0,64,58.898612,1171.504695,16.978329,,78.63571,1.335103,14,69,55,7,7,84,0.654762,0.5,0.5,3.928571,4.928571,36.392877,24.114896,509.500281,337.60854
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,continuation,continuation_1,2,50,0.0,1.0,64,57.836866,1141.140665,17.29001,,83.433848,1.442572,24,66,42,4,20,48,0.875,0.833333,0.166667,1.75,2.75,11.970875,19.694351,287.300991,472.664424
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,continuation,continuation_1,2,50,0.9,1.0,64,55.385433,1173.593795,18.055289,,75.689793,1.366601,24,65,41,5,19,48,0.854167,0.791667,0.208333,1.708333,2.708333,13.337833,21.131544,320.107982,507.157046
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,continuation,continuation_1,2,100,0.0,1.0,64,57.031821,1139.714614,17.534071,,83.50886,1.46425,24,65,41,4,20,48,0.854167,0.833333,0.166667,1.708333,2.708333,11.730085,19.438729,281.52204,466.529485
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,continuation,continuation_1,2,100,0.9,1.0,64,56.486519,1150.717037,17.703339,,80.068673,1.417483,23,65,42,3,20,46,0.913043,0.869565,0.130435,1.826087,2.826087,13.136768,20.889274,302.145657,480.453307
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,continuation,continuation_1,4,50,0.0,1.0,64,57.190551,1136.551395,17.485406,,86.143577,1.506255,17,65,48,7,10,68,0.705882,0.588235,0.411765,2.823529,3.823529,22.702285,19.895237,385.938841,338.219027
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,continuation,continuation_1,4,50,0.9,1.0,64,54.587219,1172.435627,18.319307,,83.465972,1.529039,15,64,49,3,12,60,0.816667,0.8,0.2,3.266667,4.266667,25.860988,23.38449,387.914825,350.767344
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,continuation,continuation_1,4,100,0.0,1.0,64,56.370341,1153.088647,17.739825,,109.21492,1.937454,13,65,52,0,13,52,1.0,1.0,0.0,4,5,23.174498,20.688151,301.268479,268.945961
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,continuation,continuation_1,4,100,0.9,1.0,64,55.112392,1197.552804,18.144739,,89.982046,1.632701,15,66,51,6,9,60,0.85,0.6,0.4,3.4,4.4,24.649697,22.332153,369.74546,334.982297
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,continuation,continuation_1,6,50,0.0,1.0,64,56.120247,1176.046148,17.818881,,105.771401,1.884728,11,66,55,6,5,66,0.833333,0.454545,0.545455,5,6,33.398126,20.83005,367.379389,229.130548
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,continuation,continuation_1,6,50,0.9,1.0,64,58.977441,1152.983218,16.955636,,98.245422,1.665814,11,68,57,4,7,66,0.863636,0.636364,0.363636,5.181818,6.181818,36.344479,24.148553,399.789271,265.634083
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,continuation,continuation_1,6,100,0.0,1.0,64,61.314454,1141.655771,16.309368,,74.398989,1.213401,17,70,53,13,4,102,0.519608,0.235294,0.764706,3.117647,4.117647,32.76958,20.544873,557.082853,349.262836
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,continuation,continuation_1,6,100,0.9,1.0,64,55.461348,1190.017952,18.030575,,67.781893,1.222147,16,66,50,12,4,96,0.520833,0.25,0.75,3.125,4.125,35.456024,23.337444,567.296376,373.399098
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,code_completion,code_completion_0,2,50,0.0,1.0,64,55.961418,1161.514523,17.869454,,76.465475,1.366396,26,65,39,7,19,52,0.75,0.730769,0.269231,1.5,2.5,11.815192,19.601428,307.195005,509.637128
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,code_completion,code_completion_0,2,50,0.9,1.0,64,55.386059,1173.580521,18.055085,,72.713439,1.312847,25,65,40,6,19,50,0.8,0.76,0.24,1.6,2.6,13.286231,21.179301,332.155767,529.482533
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,code_completion,code_completion_0,2,100,0.0,1.0,64,57.020322,1157.482067,17.537607,,84.509678,1.482098,24,66,42,3,21,48,0.875,0.875,0.125,1.75,2.75,11.84861,19.442997,284.366651,466.631927
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,code_completion,code_completion_0,2,100,0.9,1.0,64,55.995276,1160.812207,17.858649,,68.094967,1.216084,27,65,38,10,17,54,0.703704,0.62963,0.37037,1.407407,2.407407,13.081167,20.956895,353.191497,565.836169
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,code_completion,code_completion_0,4,50,0.0,1.0,64,57.853173,1158.104145,17.285136,,58.70253,1.014681,25,67,42,23,2,100,0.42,0.08,0.92,1.68,2.68,22.894667,20.955791,572.366671,523.894778
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,code_completion,code_completion_0,4,50,0.9,1.0,64,57.536984,1181.848535,17.380126,,58.249793,1.012389,24,68,44,19,5,96,0.458333,0.208333,0.791667,1.833333,2.833333,24.45204,22.489823,586.848964,539.755762
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,code_completion,code_completion_0,4,100,0.0,1.0,64,52.682165,1214.832376,18.981756,,68.284154,1.296153,21,64,43,12,9,84,0.511905,0.428571,0.571429,2.047619,3.047619,22.459827,20.540814,471.656374,431.357104
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,code_completion,code_completion_0,4,100,0.9,1.0,64,57.366113,1167.936896,17.431894,,71.344439,1.243669,19,67,48,9,10,76,0.631579,0.526316,0.473684,2.526316,3.526316,24.947767,22.773097,474.007575,432.68884
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,code_completion,code_completion_0,6,50,0.0,1.0,64,59.406656,1144.652883,16.833131,,63.726318,1.072713,19,68,49,14,5,114,0.429825,0.263158,0.736842,2.578947,3.578947,33.381692,20.87392,634.252152,396.604478
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,code_completion,code_completion_0,6,50,0.9,1.0,64,54.482151,1174.696642,18.354635,,42.300425,0.776409,25,64,39,24,1,150,0.26,0.04,0.96,1.56,2.56,35.257683,23.539781,881.442074,588.494516
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,code_completion,code_completion_0,6,100,0.0,1.0,64,56.487073,1186.112076,17.703165,,84.367289,1.493568,14,67,53,7,7,84,0.630952,0.5,0.5,3.785714,4.785714,33.574211,21.038882,470.038948,294.544352
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,code_completion,code_completion_0,6,100,0.9,1.0,64,54.307579,1196.886352,18.413636,,58.627507,1.079546,17,65,48,13,4,102,0.470588,0.235294,0.764706,2.823529,3.823529,38.074519,24.987356,647.266822,424.78505
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,code_completion,code_completion_1,2,50,0.0,1.0,64,56.892059,1160.091603,17.577146,,80.956,1.422975,25,66,41,5,20,50,0.82,0.8,0.2,1.64,2.64,11.755069,19.583255,293.876733,489.581367
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,code_completion,code_completion_1,2,50,0.9,1.0,64,54.228814,1180.184398,18.440381,,65.394307,1.205896,28,64,36,11,17,56,0.642857,0.607143,0.392857,1.285714,2.285714,12.767439,20.909819,357.488283,585.474924
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,code_completion,code_completion_1,2,100,0.0,1.0,64,56.559807,1149.225993,17.6804,,77.457284,1.369476,26,65,39,8,18,52,0.75,0.692308,0.307692,1.5,2.5,11.629247,19.360632,302.360414,503.376423
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,code_completion,code_completion_1,2,100,0.9,1.0,64,53.617746,1193.634654,18.650541,,58.671591,1.094257,32,64,32,19,13,64,0.5,0.40625,0.59375,1,2,12.46526,20.34584,398.888309,651.066865
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,code_completion,code_completion_1,4,50,0.0,1.0,64,55.38141,1173.679043,18.056601,,72.532124,1.309684,20,65,45,9,11,80,0.5625,0.55,0.45,2.25,3.25,22.813205,20.378444,456.2641,407.568885
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,code_completion,code_completion_1,4,50,0.9,1.0,64,52.152896,1246.3354,19.174391,,66.362444,1.272459,20,65,45,9,11,80,0.5625,0.55,0.45,2.25,3.25,24.708137,22.521959,494.162747,450.439175
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,code_completion,code_completion_1,4,100,0.0,1.0,64,53.887057,1187.66924,18.557332,,52.723064,0.978399,27,64,37,22,5,108,0.342593,0.185185,0.814815,1.37037,2.37037,22.528873,20.797518,608.279579,561.532998
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,code_completion,code_completion_1,4,100,0.9,1.0,64,54.495346,1192.762397,18.350191,,51.589154,0.946671,26,65,39,20,6,104,0.375,0.230769,0.769231,1.5,2.5,24.349228,22.41063,633.079937,582.676384
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,code_completion,code_completion_1,6,50,0.0,1.0,64,54.426834,1175.890557,18.37329,,79.588336,1.4623,14,64,50,9,5,84,0.595238,0.357143,0.642857,3.571429,4.571429,33.870661,21.294366,474.189255,298.121124
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,code_completion,code_completion_1,6,50,0.9,1.0,64,54.928329,1183.360224,18.205542,,68.826711,1.253028,15,65,50,8,7,90,0.555556,0.466667,0.533333,3.333333,4.333333,36.696975,24.151882,550.45462,362.278227
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,code_completion,code_completion_1,6,100,0.0,1.0,64,54.405309,1194.736354,18.380559,,66.537519,1.222997,17,65,48,12,5,102,0.470588,0.294118,0.705882,2.823529,3.823529,34.293822,21.060745,582.994975,358.032662
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,code_completion,code_completion_1,6,100,0.9,1.0,64,56.894841,1212.763729,17.576286,,47.075768,0.827417,24,69,45,18,6,144,0.3125,0.25,0.75,1.875,2.875,35.93719,23.383983,862.492553,561.21559
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,structured_extraction,structured_extraction_0,2,50,0.0,1.0,64,56.074793,1176.999439,17.833325,,87.14116,1.554017,23,66,43,3,20,46,0.934783,0.869565,0.130435,1.869565,2.869565,11.884337,19.649285,273.33974,451.933546
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,structured_extraction,structured_extraction_0,2,50,0.9,1.0,64,53.541206,1195.34103,18.677204,,80.34086,1.500543,22,64,42,2,20,44,0.954545,0.909091,0.090909,1.909091,2.909091,13.462546,21.349516,296.17601,469.689352
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,structured_extraction,structured_extraction_0,2,100,0.0,1.0,64,55.127783,1160.939117,18.139674,,84.835721,1.538892,23,64,41,3,20,46,0.891304,0.869565,0.130435,1.782609,2.782609,11.831053,19.633918,272.11421,451.580112
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,structured_extraction,structured_extraction_0,2,100,0.9,1.0,64,53.577429,1194.532867,18.664576,,79.798773,1.48941,22,64,42,2,20,44,0.954545,0.909091,0.090909,1.909091,2.909091,13.553549,21.457356,298.178069,472.061822
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,structured_extraction,structured_extraction_0,4,50,0.0,1.0,64,55.591944,1169.234152,17.988218,,94.266829,1.695692,15,65,50,4,11,60,0.833333,0.733333,0.266667,3.333333,4.333333,23.331469,20.679089,349.972034,310.186332
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,structured_extraction,structured_extraction_0,4,50,0.9,1.0,64,55.915984,1180.342287,17.883974,,88.022353,1.574189,15,66,51,4,11,60,0.85,0.733333,0.266667,3.4,4.4,25.112199,22.886901,376.682991,343.303511
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,structured_extraction,structured_extraction_0,4,100,0.0,1.0,64,56.770538,1180.189634,17.614771,,103.78642,1.828174,14,67,53,1,13,56,0.946429,0.928571,0.071429,3.785714,4.785714,23.198999,20.862958,324.785979,292.081405
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,structured_extraction,structured_extraction_0,4,100,0.9,1.0,64,52.569806,1236.451206,19.022326,,85.778934,1.631715,15,65,50,4,11,60,0.833333,0.733333,0.266667,3.333333,4.333333,25.576692,22.959621,383.650377,344.394315
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,structured_extraction,structured_extraction_0,6,50,0.0,1.0,64,54.860006,1184.833986,18.228215,,112.801822,2.056176,10,65,55,1,9,60,0.916667,0.9,0.1,5.5,6.5,33.977861,21.191973,339.778606,211.919725
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,structured_extraction,structured_extraction_0,6,50,0.9,1.0,64,55.479844,1189.621228,18.024564,,84.711217,1.526883,12,66,54,6,6,72,0.75,0.5,0.5,4.5,5.5,37.360287,25.069057,448.323442,300.82868
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,structured_extraction,structured_extraction_0,6,100,0.0,1.0,64,57.017883,1175.069927,17.538357,,106.493513,1.867721,11,67,56,4,7,66,0.848485,0.636364,0.363636,5.090909,6.090909,33.512463,21.235023,368.637094,233.585248
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,structured_extraction,structured_extraction_0,6,100,0.9,1.0,64,57.521742,1199.546423,17.384731,,75.245211,1.308118,15,69,54,9,6,90,0.6,0.4,0.6,3.6,4.6,35.693598,23.333929,535.403967,350.008939
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,structured_extraction,structured_extraction_1,2,50,0.0,1.0,64,54.657353,1170.931211,18.2958,,89.130652,1.630717,22,64,42,2,20,44,0.954545,0.909091,0.090909,1.909091,2.909091,11.791314,19.53293,259.4089,429.724468
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,structured_extraction,structured_extraction_1,2,50,0.9,1.0,64,54.643146,1171.235637,18.300557,,70.471227,1.289663,26,64,38,10,16,52,0.730769,0.615385,0.384615,1.461538,2.461538,12.83879,20.781397,333.808536,540.316332
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,structured_extraction,structured_extraction_1,2,100,0.0,1.0,64,55.803865,1146.873957,17.919906,,89.899078,1.610983,22,64,42,2,20,44,0.954545,0.909091,0.090909,1.909091,2.909091,11.728828,19.360197,258.034214,425.924344
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,structured_extraction,structured_extraction_1,2,100,0.9,1.0,64,53.506037,1196.126705,18.68948,,71.927985,1.344297,25,64,39,7,18,50,0.78,0.72,0.28,1.56,2.56,13.153511,21.077171,328.837772,526.929279
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,structured_extraction,structured_extraction_1,4,50,0.0,1.0,64,55.522068,1152.694818,18.010857,,85.102123,1.532762,17,64,47,7,10,68,0.691176,0.588235,0.411765,2.764706,3.764706,22.438056,20.088456,381.446945,341.50376
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,structured_extraction,structured_extraction_1,4,50,0.9,1.0,64,54.202443,1180.758596,18.449353,,77.406782,1.428105,17,64,47,10,7,68,0.691176,0.411765,0.588235,2.764706,3.764706,24.471635,22.308916,416.0178,379.251564
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,structured_extraction,structured_extraction_1,4,100,0.0,1.0,64,55.948251,1161.787874,17.87366,,91.510792,1.635633,16,65,49,4,12,64,0.765625,0.75,0.25,3.0625,4.0625,22.524863,20.127658,360.397804,322.04253
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,structured_extraction,structured_extraction_1,4,100,0.9,1.0,64,57.193706,1188.942005,17.484441,,81.358225,1.422503,17,68,51,9,8,68,0.75,0.470588,0.529412,3,4,24.417206,22.81027,415.092508,387.774583
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,structured_extraction,structured_extraction_1,6,50,0.0,1.0,64,60.962403,1148.248704,16.403553,,95.681523,1.569517,13,70,57,6,7,78,0.730769,0.538462,0.461538,4.384615,5.384615,33.08122,20.916527,430.055855,271.914854
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,structured_extraction,structured_extraction_1,6,50,0.9,1.0,64,58.435391,1180.79128,17.112917,,78.364563,1.341046,14,69,55,8,6,84,0.654762,0.428571,0.571429,3.928571,4.928571,36.498163,24.047688,510.974278,336.667639
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,structured_extraction,structured_extraction_1,6,100,0.0,1.0,64,55.260821,1158.144204,18.096003,,64.389699,1.165196,18,64,46,13,5,108,0.425926,0.277778,0.722222,2.555556,3.555556,32.786487,20.573452,590.15677,370.322129
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,structured_extraction,structured_extraction_1,6,100,0.9,1.0,64,55.531974,1170.496839,18.007644,,80.037695,1.44129,13,65,52,6,7,78,0.666667,0.538462,0.461538,4,5,36.164547,24.097016,470.139106,313.261203
qwen25_0p5b_to_3b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-3B,continuation,continuation_0,2,50,0.0,1.0,64,22.857641,2843.687978,43.749046,,24.615283,1.076895,24,65,41,6,18,48,0.854167,0.75,0.25,1.708333,2.708333,60.552807,47.716486,1453.26737,1145.195667
qwen25_0p5b_to_3b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-3B,continuation,continuation_0,2,50,0.9,1.0,64,22.400725,2857.050336,44.641412,,24.593121,1.097872,23,64,41,3,20,46,0.891304,0.869565,0.130435,1.782609,2.782609,62.429591,49.024998,1435.880604,1127.574943
qwen25_0p5b_to_3b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-3B,continuation,continuation_0,2,100,0.0,1.0,64,22.292377,2870.936569,44.858384,,24.390577,1.094122,24,64,40,4,20,48,0.833333,0.833333,0.166667,1.666667,2.666667,60.258998,47.449852,1446.215956,1138.796438
qwen25_0p5b_to_3b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-3B,continuation,continuation_0,2,100,0.9,1.0,64,22.811373,2849.45586,43.837782,,23.18719,1.016475,25,65,40,6,19,50,0.8,0.76,0.24,1.6,2.6,61.30511,49.128862,1532.627753,1228.221561
qwen25_0p5b_to_3b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-3B,continuation,continuation_0,4,50,0.0,1.0,64,22.729294,2859.7457,43.996088,,27.564399,1.212726,14,65,51,3,11,56,0.910714,0.785714,0.214286,3.642857,4.642857,117.936853,48.163816,1651.115947,674.29342
qwen25_0p5b_to_3b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-3B,continuation,continuation_0,4,50,0.9,1.0,64,23.229528,2841.211466,43.048659,,19.391115,0.834761,20,66,46,13,7,80,0.575,0.35,0.65,2.3,3.3,118.049398,49.961613,2360.987953,999.232258
qwen25_0p5b_to_3b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-3B,continuation,continuation_0,4,100,0.0,1.0,64,22.83813,2846.117472,43.786423,,22.939167,1.004424,17,65,48,6,11,68,0.705882,0.647059,0.352941,2.823529,3.823529,116.392167,48.170189,1978.666832,818.893214
qwen25_0p5b_to_3b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-3B,continuation,continuation_0,4,100,0.9,1.0,64,22.346353,2864.002048,44.750032,,24.40083,1.091938,15,64,49,5,10,60,0.816667,0.666667,0.333333,3.266667,4.266667,121.222605,51.329778,1818.339079,769.946664
qwen25_0p5b_to_3b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-3B,continuation,continuation_0,6,50,0.0,1.0,64,22.7586,2812.123817,43.939435,,27.796916,1.221381,10,64,54,1,9,60,0.9,0.9,0.1,5.4,6.4,177.013404,50.355679,1770.134044,503.556787
qwen25_0p5b_to_3b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-3B,continuation,continuation_0,6,50,0.9,1.0,64,23.387033,2822.076682,42.758738,,27.95071,1.195137,10,66,56,2,8,60,0.933333,0.8,0.2,5.6,6.6,180.582646,52.606672,1805.826464,526.06672
qwen25_0p5b_to_3b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-3B,continuation,continuation_0,6,100,0.0,1.0,64,22.443693,2851.580597,44.555947,,25.54466,1.138166,11,64,53,3,8,66,0.80303,0.727273,0.272727,4.818182,5.818182,175.97142,49.065535,1935.685621,539.720881
qwen25_0p5b_to_3b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-3B,continuation,continuation_0,6,100,0.9,1.0,64,22.980299,2828.509788,43.515535,,21.481045,0.934759,13,65,52,5,8,78,0.666667,0.615385,0.384615,4,5,178.025457,52.155683,2314.330936,678.023885
qwen25_0p5b_to_3b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-3B,continuation,continuation_1,2,50,0.0,1.0,64,23.096733,2857.547026,43.296167,,25.929795,1.122661,23,66,43,2,21,46,0.934783,0.913043,0.086957,1.869565,2.869565,60.852716,48.083043,1399.612472,1105.909984
qwen25_0p5b_to_3b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-3B,continuation,continuation_1,2,50,0.9,1.0,64,23.255378,2838.053157,43.000805,,23.644896,1.01675,25,66,41,6,19,50,0.82,0.76,0.24,1.64,2.64,61.133547,48.828826,1528.338679,1220.720643
qwen25_0p5b_to_3b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-3B,continuation,continuation_1,2,100,0.0,1.0,64,23.218729,2842.532839,43.068679,,25.774876,1.11009,23,66,43,2,21,46,0.934783,0.913043,0.086957,1.869565,2.869565,61.454483,48.165044,1413.453109,1107.796019
qwen25_0p5b_to_3b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-3B,continuation,continuation_1,2,100,0.9,1.0,64,22.612739,2830.263091,44.222861,,21.303972,0.942123,27,64,37,10,17,54,0.685185,0.62963,0.37037,1.37037,2.37037,60.884117,48.664448,1643.871163,1313.940094
qwen25_0p5b_to_3b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-3B,continuation,continuation_1,4,50,0.0,1.0,64,22.70603,2818.634518,44.041164,,26.682426,1.175125,14,64,50,3,11,56,0.892857,0.785714,0.214286,3.571429,4.571429,119.478548,49.463123,1672.699678,692.483725
qwen25_0p5b_to_3b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-3B,continuation,continuation_1,4,50,0.9,1.0,64,22.932176,2834.44537,43.606852,,26.572829,1.158757,14,65,51,3,11,56,0.910714,0.785714,0.214286,3.642857,4.642857,121.38382,50.97897,1699.373483,713.705582
