pair_name,family,approx_quant,target_quant,gamma,top_k,top_p,trials,baseline_large_tps,baseline_large_elapsed_ms,avg_target_baseline_generate_ms_per_token,speculative_tps,speedup,acceptance_rate,all_accept_round_rate,resample_round_rate,avg_accepted_per_round,avg_contributed_per_round,avg_draft_generate_ms_per_round,avg_target_verify_ms_per_round,draft_generate_ms_total,target_verify_ms_total,rounds,generated_tokens
llama32_1b_to_31_8b,llama_cross,int8,none,10,150,0.0,6,16.730211999999998,4124.377914166666,59.93247866666667,11.367602833333335,0.6857093333333334,0.7858796666666666,0.6273148333333334,0.3726851666666667,7.858796333333333,8.858796333333332,701.4766218333333,73.27350016666666,5718.489038166666,597.07622,8.166666666666666,69.0
llama32_1b_to_31_8b,llama_cross,int8,none,6,200,0.9,6,16.209485333333333,4143.639452,61.73015133333333,11.016249666666667,0.6795578333333333,0.7484808333333333,0.6558860000000001,0.34411400000000003,4.490884,5.490884,422.3496043333334,73.63404150000001,5210.491857,908.1673286666668,12.333333333333334,67.16666666666667
llama32_1b_to_31_8b,llama_cross,int8,none,8,100,0.9,6,16.333410333333333,4142.8792155,61.28317683333333,11.0902735,0.679177,0.7678240000000001,0.6351853333333334,0.3648146666666667,6.142592666666666,7.142592666666666,565.3393291666666,75.86519866666667,5373.718967,720.8199821666667,9.5,67.66666666666667
llama32_1b_to_31_8b,llama_cross,int8,none,8,50,0.0,6,16.98400583333333,4121.492408833333,58.949383833333336,11.307467333333333,0.6675628333333333,0.7762380000000001,0.697504,0.302496,6.2099035,7.2099035,561.321103,71.8972925,5598.679469166666,718.5342941666667,10.0,70.0
llama32_1b_to_31_8b,llama_cross,int8,none,8,50,0.9,6,16.9807645,4141.886315833333,58.93165416666667,11.1560295,0.6564685,0.7619425,0.669613,0.330387,6.095538666666666,7.095538666666666,556.258457,75.63795950000001,5645.9825465,767.8781491666667,10.166666666666666,70.33333333333333
llama32_1b_to_31_8b,llama_cross,int8,none,10,50,0.0,6,16.324442333333334,4124.632549166667,61.362924666666665,10.673317166666665,0.6534195,0.7312500000000001,0.582672,0.417328,7.3125,8.3125,701.7166221666666,73.12536416666667,5728.6296428333335,596.94125,8.166666666666666,67.33333333333333
llama32_1b_to_31_8b,llama_cross,int8,none,6,50,0.9,6,16.113662833333333,4147.6437175,62.08956533333333,10.410763833333334,0.64695,0.7004663333333333,0.5665113333333333,0.43348866666666663,4.202797166666667,5.202797166666667,423.10516866666666,73.631137,5493.770514333333,956.5420520000001,13.0,66.83333333333333
llama32_1b_to_31_8b,llama_cross,int8,none,10,100,0.0,6,16.728818166666667,4124.599166833334,59.888243499999994,10.8112025,0.6451468333333333,0.7295695000000001,0.4646165,0.5353835,7.295694999999999,8.295695,690.5532945,73.08219916666667,5870.7887705,620.5492236666666,8.5,69.0
llama32_1b_to_31_8b,llama_cross,int8,none,10,100,0.9,6,16.6925645,4143.5863678333335,60.013036,10.6438585,0.6398081666666666,0.7340939999999999,0.560516,0.439484,7.340939166666666,8.340939166666667,702.3189075,77.616572,5849.563051666667,646.3499183333333,8.333333333333334,69.16666666666667
llama32_1b_to_31_8b,llama_cross,int8,none,8,200,0.9,6,16.285318,4144.934635500001,61.502524,10.463961833333334,0.6396926666666667,0.7166816666666667,0.5799905,0.4200095,5.733453833333333,6.733453833333333,564.3915441666667,75.6900965,5825.348712166667,781.216147,10.333333333333334,67.5
llama32_1b_to_31_8b,llama_cross,int8,none,10,200,0.9,6,16.568602666666667,4144.335870666667,60.47732416666667,10.282223166666666,0.6237993333333333,0.7066775000000001,0.5336219999999999,0.466378,7.066775,8.066775,700.5589943333334,77.56975516666667,6278.884585666667,695.4234825,9.0,68.66666666666667
llama32_1b_to_31_8b,llama_cross,int8,none,10,200,0.0,6,16.366961333333332,4124.196587333333,61.200839,10.156405166666667,0.6228101666666667,0.6812963333333334,0.46064816666666664,0.5393518333333334,6.812963,7.812963,691.2174275000001,72.89254133333334,6209.375029833333,655.2263681666667,9.0,67.5
llama32_1b_to_31_8b,llama_cross,int8,none,10,50,0.9,6,16.608188666666667,4144.492920333333,60.32280716666667,9.7027845,0.5870363333333334,0.6494378333333334,0.4054231666666666,0.5945768333333333,6.494378333333334,7.494378333333334,691.0844033333333,77.23047799999999,6556.902114833333,731.7263716666666,9.5,68.83333333333333
llama32_1b_to_31_8b,llama_cross,int8,none,10,150,0.9,6,16.969700666666668,4144.6057035,59.037539333333335,9.674626333333334,0.5719668333333333,0.6588930000000001,0.48468,0.51532,6.588931,7.588931,703.9072971666666,77.14401733333334,6572.328760666666,719.3665601666667,9.333333333333334,70.33333333333333
