pair_name,family,approx_quant,target_quant,gamma,top_k,top_p,trials,baseline_large_tps,baseline_large_elapsed_ms,avg_target_baseline_generate_ms_per_token,speculative_tps,speedup,acceptance_rate,all_accept_round_rate,resample_round_rate,avg_accepted_per_round,avg_contributed_per_round,avg_draft_generate_ms_per_round,avg_target_verify_ms_per_round,draft_generate_ms_total,target_verify_ms_total,rounds,generated_tokens
llama32_1b_to_31_8b,llama_cross,int8,int8,4,50,0.0,6,7.344641666666667,9146.128270166666,136.20296283333334,9.796999166666666,1.3347955,0.8736111666666666,0.8173611666666667,0.18263883333333333,3.4944445,4.4944445,283.22072299999996,173.0639411666667,4242.5148715000005,2594.951708,15.0,67.16666666666667
llama32_1b_to_31_8b,llama_cross,int8,int8,8,50,0.0,6,7.597881999999999,9057.873276833334,131.795644,9.986714,1.3150731666666668,0.8088331666666667,0.7481903333333334,0.25180966666666665,6.470664833333333,7.470664833333333,551.1127573333333,193.23858366666664,5138.408124833333,1805.1981838333334,9.333333333333334,68.83333333333333
llama32_1b_to_31_8b,llama_cross,int8,int8,4,150,0.9,6,7.270556666666667,9103.0011395,137.64125449999997,9.527437833333332,1.3141156666666667,0.8351014999999999,0.7660263333333334,0.23397366666666666,3.3404065,4.3404065,279.42207933333333,173.4492603333333,4322.708927,2682.8719483333334,15.5,66.16666666666667
llama32_1b_to_31_8b,llama_cross,int8,int8,4,100,0.9,6,7.199891166666667,9121.429447833332,138.93484016666665,9.397186,1.3062655,0.8271708333333333,0.7582631666666667,0.24173683333333332,3.3086835000000003,4.3086835,281.7908816666667,174.45308283333335,4321.542569833334,2673.3786825,15.333333333333334,65.66666666666667
llama32_1b_to_31_8b,llama_cross,int8,int8,4,50,0.9,6,7.194116666666666,9152.8088155,139.08486733333334,9.305603,1.2950311666666667,0.809694,0.7232861666666667,0.2767138333333333,3.238776,4.2387760000000005,280.225025,172.7287768333333,4386.560998333333,2701.597187,15.666666666666666,65.83333333333333
llama32_1b_to_31_8b,llama_cross,int8,int8,10,100,0.0,6,7.766061499999999,9103.043084333332,128.9352885,10.002743833333334,1.2896455,0.7915013333333333,0.616733,0.383267,7.915013166666667,8.915013166666666,692.258545,194.7538525,5532.498903,1556.9824756666667,8.0,70.66666666666667
llama32_1b_to_31_8b,llama_cross,int8,int8,8,150,0.0,6,7.695332166666667,8992.402856166666,130.290337,9.813829333333333,1.2802558333333334,0.7981025,0.741317,0.258683,6.3848195,7.3848195,554.3045611666666,194.3706135,5351.699638666666,1879.4821258333334,9.666666666666666,69.16666666666667
llama32_1b_to_31_8b,llama_cross,int8,int8,4,200,0.9,6,7.3107245,9052.813690666668,136.8521185,9.296294833333333,1.2739596666666666,0.8189815,0.7407406666666666,0.25925933333333334,3.275926,4.275926,282.9897693333333,174.19368416666669,4427.3371173333335,2724.0314048333335,15.666666666666666,66.16666666666667
llama32_1b_to_31_8b,llama_cross,int8,int8,10,50,0.0,6,7.7902458333333335,9054.118947833333,128.46749533333335,9.846198666666666,1.2648891666666666,0.7733796666666667,0.6438493333333334,0.35615066666666667,7.733796333333333,8.733796333333332,690.6617883333333,193.48210666666668,5643.3651451666665,1579.7313943333336,8.166666666666666,70.5
llama32_1b_to_31_8b,llama_cross,int8,int8,8,100,0.9,6,7.346412833333333,9118.423793166667,136.25097333333335,9.210861333333332,1.2522706666666668,0.7446758333333333,0.6240741666666666,0.37592583333333335,5.9574074999999995,6.9574074999999995,555.4083065,196.8804511666667,5369.977663166667,1903.12493,9.666666666666666,67.0
llama32_1b_to_31_8b,llama_cross,int8,int8,6,150,0.9,6,7.3043016666666665,9153.760762333333,137.13802416666667,8.927899666666667,1.222758,0.7201826666666666,0.5635613333333334,0.43643866666666664,4.321095499999999,5.321095499999999,415.53430699999996,177.73514799999998,5262.3958336666665,2249.9840038333336,12.666666666666666,66.83333333333333
llama32_1b_to_31_8b,llama_cross,int8,int8,8,150,0.9,6,7.359392833333334,9148.791614333333,135.98176616666666,8.905482833333332,1.2100523333333333,0.7062710000000001,0.5929295,0.40707049999999995,5.650168333333333,6.650168333333333,549.8978571666667,194.26648633333332,5590.0700235,1975.5168916666669,10.166666666666666,67.33333333333333
llama32_1b_to_31_8b,llama_cross,int8,int8,6,100,0.9,6,7.311161000000001,9141.802083666667,136.8861015,8.812401166666666,1.2061881666666665,0.7026666666666667,0.58615,0.41385,4.215999166666666,5.215999166666666,411.95894466666664,177.04283233333334,5351.982202833334,2299.7892855,13.0,66.83333333333333
llama32_1b_to_31_8b,llama_cross,int8,int8,6,200,0.9,6,7.397512833333334,9079.945262333333,135.34016649999998,8.885063,1.202488,0.719704,0.6089743333333334,0.39102566666666666,4.318223333333333,5.318223333333333,417.98899966666664,177.73788549999998,5293.5457953333325,2250.263997,12.666666666666666,67.16666666666667
llama32_1b_to_31_8b,llama_cross,int8,int8,8,50,0.9,6,7.4876949999999995,9109.842209833334,134.0488988333333,8.969514,1.1988906666666665,0.7160668333333332,0.5662393333333333,0.4337606666666667,5.7285355,6.7285355,551.5447833333334,195.40658133333332,5790.709156333333,2051.0149239999996,10.5,68.16666666666667
llama32_1b_to_31_8b,llama_cross,int8,int8,8,200,0.9,6,7.4694183333333335,9039.358430166667,133.95681566666667,8.899152333333333,1.1920515,0.7087330000000001,0.6095961666666666,0.39040383333333334,5.669865333333334,6.669865333333334,551.2006123333333,195.36993516666666,5604.359769166666,1986.3593921666668,10.166666666666666,67.5
llama32_1b_to_31_8b,llama_cross,int8,int8,10,100,0.9,6,7.548805833333333,9148.1004985,132.87412233333333,8.486023333333334,1.1398823333333332,0.6618718333333333,0.49867716666666667,0.5013228333333334,6.618717,7.618717,692.7107343333333,198.91599783333334,6667.913694166667,1916.1039686666666,9.666666666666666,69.0
llama32_1b_to_31_8b,llama_cross,int8,int8,6,50,0.9,6,7.513447333333333,9094.890627499999,133.14319883333334,8.535909333333334,1.1384144999999999,0.676953,0.574677,0.42532299999999995,4.061718,5.061718,413.5160263333333,176.45820066666667,5646.270833333333,2408.324189833333,13.666666666666666,68.33333333333333
llama32_1b_to_31_8b,llama_cross,int8,int8,10,50,0.9,6,7.428925500000001,8998.402191,134.88542733333335,8.068701166666667,1.0843005000000001,0.6170833333333333,0.4347221666666667,0.5652778333333334,6.170833333333333,7.170833333333333,685.5953129999999,198.93621466666664,6620.362685833334,1922.073599,9.666666666666666,66.83333333333333
llama32_1b_to_31_8b,llama_cross,int8,int8,10,200,0.9,6,7.785234333333334,9080.796043666667,128.72462233333331,7.895438833333333,1.0099895,0.6076358333333333,0.456229,0.543771,6.076359,7.076359,692.4202628333334,199.41855616666666,7263.1072615,2092.261411,10.5,70.66666666666667
llama32_1b_to_31_8b,llama_cross,int8,int8,10,150,0.9,6,7.799492333333333,9078.617337833333,128.3296135,7.5578338333333335,0.9706831666666665,0.5674241666666667,0.42079116666666666,0.5792088333333333,5.674242500000001,6.674242500000001,683.0459525,196.6818135,7283.463632,2097.9219595,10.666666666666666,70.83333333333333
