pair_name,family,approx_quant,target_quant,gamma,top_k,top_p,trials,baseline_large_tps,baseline_large_elapsed_ms,avg_target_baseline_generate_ms_per_token,speculative_tps,speedup,acceptance_rate,all_accept_round_rate,resample_round_rate,avg_accepted_per_round,avg_contributed_per_round,avg_draft_generate_ms_per_round,avg_target_verify_ms_per_round,draft_generate_ms_total,target_verify_ms_total,rounds,generated_tokens
llama32_1b_to_31_8b,llama_cross,none,none,10,200,0.0,6,16.4412825,4105.4324535000005,60.91689133333333,29.134309833333333,1.7816806666666667,0.7432538333333333,0.6028438333333334,0.3971561666666667,7.4325395,8.432539499999999,212.59657,72.94623716666666,1769.3593683333336,607.109943,8.333333333333334,67.5
llama32_1b_to_31_8b,llama_cross,none,none,8,200,0.9,6,16.420746666666666,4120.774436833333,60.99174083333333,28.712073833333335,1.7495596666666666,0.7828703333333333,0.6467593333333334,0.3532406666666667,6.262963,7.262963,173.88883783333335,75.66979983333333,1650.051217833333,717.7689001666666,9.5,67.66666666666667
llama32_1b_to_31_8b,llama_cross,none,none,6,150,0.9,6,16.3582875,4126.283475,61.18200033333333,27.278100499999997,1.6695801666666668,0.7757938333333333,0.6893940000000001,0.310606,4.654761833333333,5.654761833333333,131.1415955,73.50116166666668,1573.2804333333333,881.5366633333333,12.0,67.5
llama32_1b_to_31_8b,llama_cross,none,none,6,100,0.9,6,16.237599,4126.276067666667,61.66480466666667,27.031073666666668,1.6672633333333333,0.7684285000000001,0.6313131666666667,0.36868683333333335,4.610569833333333,5.610569833333333,131.2528585,73.58431716666666,1574.1929156666665,882.4711756666666,12.0,67.0
llama32_1b_to_31_8b,llama_cross,none,none,6,50,0.0,6,16.366819833333334,4103.831844,61.15596933333333,27.223541333333333,1.6601016666666668,0.7480648333333333,0.6907899999999999,0.30921,4.4883895,5.4883895,128.36783733333334,70.45585866666666,1602.9805613333335,880.2793401666667,12.5,67.16666666666667
llama32_1b_to_31_8b,llama_cross,none,none,8,50,0.9,6,16.478430499999998,4126.451750833333,60.75963933333333,27.398092666666667,1.6597236666666666,0.7412721666666666,0.6080388333333333,0.3919611666666667,5.930176666666667,6.930176666666667,174.08274716666668,75.50229016666667,1739.4431801666667,754.1363876666668,10.0,68.0
llama32_1b_to_31_8b,llama_cross,none,none,10,50,0.9,6,16.020342166666666,4119.8231301666665,62.474402,26.267307333333335,1.6446195000000001,0.6815873333333333,0.45048099999999996,0.549519,6.815873,7.815873,216.32853783333334,77.35611933333333,1872.6619248333334,668.8533593333333,8.666666666666666,66.0
llama32_1b_to_31_8b,llama_cross,none,none,4,50,0.9,6,15.8749625,4126.055124166666,63.03137816666666,26.05069183333333,1.643281,0.8053233333333334,0.6927213333333334,0.30727866666666664,3.221292833333333,4.221292833333333,88.336425,71.45817749999999,1382.692086,1118.7665135,15.666666666666666,65.5
llama32_1b_to_31_8b,llama_cross,none,none,6,50,0.9,6,15.9225795,4124.112505,62.82140583333333,26.13926566666667,1.6424508333333332,0.7353341666666666,0.6049921666666667,0.39500783333333334,4.412004666666667,5.412004666666667,130.94758266666668,73.45698483333334,1592.7183771666666,893.4911828333334,12.166666666666666,65.66666666666667
llama32_1b_to_31_8b,llama_cross,none,none,4,100,0.9,6,16.05533816666667,4121.106546333333,62.308647666666666,26.251728166666666,1.6363561666666666,0.8119091666666667,0.7486868333333333,0.25131316666666664,3.2476365,4.2476365,88.19318833333334,71.44414633333334,1381.2927935,1118.9438766666667,15.666666666666666,66.16666666666667
llama32_1b_to_31_8b,llama_cross,none,none,8,150,0.9,6,16.7694205,4124.614932,59.71793916666667,27.34551433333333,1.629003,0.737216,0.6049241666666666,0.39507583333333335,5.897727333333333,6.897727333333333,173.61929166666667,75.38974333333333,1764.2035338333333,765.9868544999999,10.166666666666666,69.16666666666667
llama32_1b_to_31_8b,llama_cross,none,none,4,200,0.9,6,15.892024833333332,4121.566680666667,62.93814616666666,25.847205833333334,1.6271463333333334,0.7999881666666666,0.7058473333333334,0.2941526666666667,3.199953166666667,4.199953166666667,88.74660983333332,71.55550466666666,1389.770385,1120.7825406666668,15.666666666666666,65.5
llama32_1b_to_31_8b,llama_cross,none,none,10,50,0.0,6,16.9278495,4105.691974166667,59.157241666666664,27.346515166666666,1.6192778333333333,0.6897223333333334,0.5319445,0.4680555,6.897222333333333,7.897222333333333,212.60818066666664,72.74182266666666,1878.5077713333333,642.485466,8.833333333333334,69.5
llama32_1b_to_31_8b,llama_cross,none,none,8,100,0.9,6,16.613323333333334,4123.236976666667,60.25119833333334,26.464492333333336,1.5994975,0.709528,0.5784965,0.42150350000000003,5.676223666666666,6.676223666666666,173.74066633333334,75.32364366666667,1823.0435805,790.0094170000001,10.5,68.5
llama32_1b_to_31_8b,llama_cross,none,none,10,200,0.9,6,16.682051333333334,4126.137996666667,60.10998066666667,26.634118333333333,1.5992971666666669,0.6959391666666667,0.5324193333333334,0.46758066666666664,6.9593915,7.9593915,216.97135783333331,77.36655233333333,1983.9216803333336,706.4984,9.166666666666666,68.83333333333333
llama32_1b_to_31_8b,llama_cross,none,none,10,150,0.9,6,16.649120833333335,4124.285017166666,60.16805416666667,26.4243,1.5881035,0.6907011666666666,0.49179900000000004,0.508201,6.907010666666667,7.907010666666667,217.6206655,77.34553733333333,1954.1342109999998,694.0869181666667,9.0,68.66666666666667
llama32_1b_to_31_8b,llama_cross,none,none,4,150,0.9,6,16.014632333333335,4121.283037833334,62.45393966666666,25.326643666666666,1.5825298333333333,0.7772656666666666,0.6996655,0.3003345,3.1090626666666665,4.1090626666666665,88.62203366666667,71.45355883333333,1432.2740788333333,1154.877568,16.166666666666668,66.0
llama32_1b_to_31_8b,llama_cross,none,none,6,200,0.9,6,16.314767,4127.098185,61.336780833333336,25.666874500000002,1.5742415,0.7170139999999999,0.6071046666666667,0.3928953333333333,4.302083333333333,5.302083333333333,130.57853466666666,73.34262566666666,1675.1047908333333,940.444946,12.833333333333334,67.33333333333333
llama32_1b_to_31_8b,llama_cross,none,none,10,100,0.9,6,16.912342,4119.3445624999995,59.245819000000004,23.412931333333333,1.3878640000000002,0.596194,0.42347816666666666,0.5765218333333334,5.961939666666667,6.961939666666667,217.1029788333333,76.775498,2204.7547528333334,779.4458233333334,10.166666666666666,69.66666666666667
