pair_name,family,gamma,top_k,top_p,trials,baseline_large_tps,baseline_large_elapsed_ms,avg_target_baseline_generate_ms_per_token,speculative_tps,speedup,acceptance_rate,all_accept_round_rate,resample_round_rate,avg_accepted_per_round,avg_contributed_per_round,avg_draft_generate_ms_per_round,avg_target_verify_ms_per_round,draft_generate_ms_total,target_verify_ms_total,rounds,generated_tokens
opt_125m_to_1p3b,opt,2,50,0.0,3,54.911987333333336,1182.9025916666667,18.305861,54.64228166666666,0.9811743333333333,0.8294443333333333,0.8227776666666666,0.17722233333333334,1.658889,2.658889,25.723339666666664,25.439023000000002,629.432859,622.3583619999999,24.333333333333332,64.66666666666667
opt_1p3b_to_6p7b,opt,5,100,0.0,3,42.292103,1521.6250619999998,23.653567999999996,41.496687666666666,0.978924,0.8767676666666667,0.8115773333333333,0.18842266666666665,4.383838333333333,5.383838333333333,97.55120633333333,32.569568,1171.2357726666667,391.248492,12.0,64.33333333333333
qwen25_0p5b_to_3b,qwen2.5,3,100,0.9,3,23.660713666666666,2733.4153100000003,42.269617333333336,23.16559266666667,0.9783339999999999,0.8713449999999999,0.8421053333333334,0.15789466666666666,2.614035,3.614035,97.60888166666666,60.52546433333333,1765.9203903333334,1098.0809606666667,18.0,64.66666666666667
qwen25_0p5b_to_3b,qwen2.5,3,50,0.9,3,23.792901333333333,2718.1006236666667,42.036830333333334,23.102292333333335,0.9713533333333334,0.8713449999999999,0.8421053333333334,0.15789466666666666,2.614035,3.614035,98.123922,60.780358666666665,1775.7323509999999,1102.7865796666667,18.0,64.66666666666667
opt_125m_to_1p3b,opt,3,100,0.9,3,57.591147666666664,1152.031731,17.373048,55.662996,0.9706039999999999,0.8968959999999999,0.8350533333333333,0.16494666666666666,2.6906890000000003,3.6906890000000003,39.771645666666664,30.507064333333336,723.554049,556.629395,18.0,66.33333333333333
opt_125m_to_1p3b,opt,2,50,0.9,3,50.424989000000004,1326.5087076666666,20.37168133333333,50.16367066666667,0.9702576666666666,0.8964426666666667,0.8607113333333333,0.13928866666666667,1.7928853333333334,2.792885333333333,31.470685666666668,30.336109333333336,730.0318086666666,703.9171193333333,23.333333333333332,65.0
pythia_410m_to_2p8b,pythia,2,100,0.0,3,36.452056666666664,1801.443886,27.434282333333332,34.96379766666667,0.9587686666666667,0.9110143333333333,0.8776809999999999,0.12231900000000001,1.822029,2.822029,46.433022666666666,33.96157866666667,1082.7230746666667,791.7745923333333,23.333333333333332,65.66666666666667
pythia_410m_to_2p8b,pythia,5,50,0.0,3,37.43496533333333,1807.6881136666668,26.725135333333338,35.72049466666667,0.9580263333333333,0.8553846666666667,0.7897436666666667,0.21025633333333335,4.276923,5.276923,110.38266766666668,37.40657733333333,1444.7502253333332,495.78493333333336,13.0,67.66666666666667
opt_125m_to_1p3b,opt,3,50,0.9,3,56.672635333333325,1158.6803703333333,17.646591333333333,54.15128066666667,0.9578709999999999,0.8311213333333334,0.7537136666666667,0.2462863333333333,2.4933650000000003,3.4933650000000003,38.52913266666667,29.851822,751.0881916666667,587.0184593333333,19.0,65.66666666666667
qwen25_0p5b_to_3b,qwen2.5,2,50,0.9,3,23.903116666666666,2720.498691666667,41.868582333333336,22.962740666666665,0.9573796666666666,0.9347823333333333,0.927536,0.072464,1.8695653333333333,2.8695653333333335,68.89245966666667,57.845427666666666,1563.955406,1313.5042293333333,22.666666666666668,65.0
qwen25_0p5b_to_3b,qwen2.5,2,100,0.9,3,23.968018,2712.300229666667,41.73692033333333,22.981159666666667,0.956734,0.9347823333333333,0.927536,0.072464,1.8695653333333333,2.8695653333333335,68.945147,58.22436833333333,1565.4561220000003,1322.3924403333333,22.666666666666668,65.0
pythia_410m_to_2p8b,pythia,3,100,0.0,3,35.903402666666665,1801.1410346666669,27.8553,33.67074866666667,0.9382186666666666,0.8219623333333334,0.7865496666666667,0.21345033333333333,2.465887,3.465887,67.266241,35.155835,1257.1113526666666,657.7137033333333,18.666666666666668,64.66666666666667
qwen25_0p5b_to_3b,qwen2.5,5,50,0.9,3,24.048642666666666,2717.007925666667,41.589835666666666,22.609844,0.938182,0.7884616666666666,0.6863246666666667,0.31367533333333336,3.9423076666666668,4.942307666666667,156.84966233333333,64.97132900000001,2108.3900166666667,882.9945630000001,13.333333333333334,65.33333333333333
qwen25_0p5b_to_3b,qwen2.5,5,100,0.9,3,24.017995333333335,2720.6884173333333,41.64808133333333,22.53845,0.9367740000000001,0.7884616666666666,0.6863246666666667,0.31367533333333336,3.9423076666666668,4.942307666666667,157.52316933333333,65.02880166666667,2117.4177240000004,884.042898,13.333333333333334,65.33333333333333
opt_125m_to_1p3b,opt,2,100,0.9,3,55.56911933333333,1151.9161376666666,17.998689666666667,52.12212400000001,0.9349466666666667,0.8737369999999999,0.8169193333333333,0.18308066666666667,1.747475,2.747475,27.973951,27.904233,655.9087913333333,654.2449196666666,23.333333333333332,64.0
opt_1p3b_to_6p7b,opt,2,100,0.9,3,41.549323333333334,1548.7938826666666,24.072331333333334,38.10304133333333,0.914736,0.940711,0.9262183333333334,0.07378166666666668,1.881423,2.881423,45.70773066666666,32.388215,1024.8491406666667,727.6402676666667,22.333333333333332,64.33333333333333
pythia_410m_to_2p8b,pythia,3,50,0.0,3,36.37211,1787.0453793333334,27.495004333333338,32.66054566666667,0.8972283333333334,0.7901233333333333,0.6925926666666666,0.3074073333333333,2.3703703333333332,3.3703703333333337,67.61529166666666,35.071258,1310.2833110000001,680.7452010000001,19.333333333333332,65.0
opt_1p3b_to_6p7b,opt,3,100,0.9,3,42.71945366666667,1522.6792183333334,23.441373,38.49449933333333,0.8950516666666667,0.9411766666666667,0.8627446666666666,0.1372553333333333,2.823529333333333,3.823529333333333,66.94833366666667,36.276620333333334,1138.1216763333334,616.7025443333333,17.0,65.0
pythia_410m_to_2p8b,pythia,5,100,0.9,3,36.315618,1817.1595596666666,27.554248666666666,32.276164666666666,0.8936646666666667,0.8050506666666667,0.7011783333333333,0.2988216666666667,4.025252333333333,5.025252333333333,115.77613366666667,43.826669,1616.318919,632.5755379999999,13.666666666666666,66.0
opt_1p3b_to_6p7b,opt,2,50,0.9,3,42.122853666666664,1543.3518543333332,23.746197,36.707815333333336,0.871699,0.8762373333333334,0.833586,0.166414,1.7524746666666668,2.7524746666666666,45.23787766666666,31.955744666666664,1077.5569526666666,763.7189626666668,23.666666666666668,65.0
pythia_160m_to_1b,pythia,3,50,0.0,3,73.29675266666668,909.5613606666666,13.644207333333334,63.32698466666667,0.8647826666666667,0.9255626666666666,0.8877993333333333,0.11220066666666667,2.776688333333333,3.776688333333333,38.610329,21.367784333333333,679.2791116666666,374.6737273333333,17.666666666666668,66.66666666666667
pythia_410m_to_2p8b,pythia,2,50,0.9,3,36.193121999999995,1814.4345543333332,27.633262666666667,31.320251333333335,0.863781,0.8892753333333333,0.847536,0.15246400000000002,1.7785506666666666,2.7785506666666664,51.51773866666667,38.92490466666667,1215.3557023333333,917.5404033333333,23.666666666666668,65.66666666666667
opt_1p3b_to_6p7b,opt,3,50,0.9,3,43.278404333333334,1532.85706,23.109160000000003,37.39691633333333,0.8629343333333334,0.8950613333333334,0.8703703333333334,0.12962966666666667,2.685185,3.685185,65.91112299999999,35.497293,1186.4002196666668,638.9512756666667,18.0,66.33333333333333
pythia_410m_to_2p8b,pythia,5,100,0.0,3,36.34748733333333,1797.6213719999998,27.539232666666667,31.374114666666667,0.8600146666666667,0.71396,0.6054133333333334,0.3945866666666667,3.569800666666667,4.569800666666667,109.47593933333333,36.59229,1619.212053,549.7192733333333,14.666666666666666,65.33333333333333
pythia_410m_to_2p8b,pythia,2,100,0.9,3,35.810698,1815.4317886666668,27.936522666666665,30.797445,0.858161,0.838261,0.7576810000000002,0.24231900000000003,1.6765216666666667,2.6765216666666665,50.38444233333333,38.07437566666667,1230.1723143333334,930.8404340000001,24.333333333333332,65.0
pythia_160m_to_1b,pythia,3,100,0.0,3,71.00035133333334,920.230242,14.090412,60.62270733333333,0.8549943333333333,0.858424,0.8052286666666667,0.19477133333333332,2.5752723333333334,3.575272333333333,38.27737166666667,21.065322,699.3775646666667,384.1548276666667,18.333333333333332,65.33333333333333
pythia_160m_to_1b,pythia,2,50,0.0,3,69.42108733333333,927.1464666666667,14.412898,59.103697000000004,0.8540756666666667,0.8450386666666666,0.8104793333333333,0.18952066666666667,1.690078,2.6900779999999997,26.378506666666667,19.495185666666668,638.4631483333334,473.26125533333334,24.0,64.33333333333333
pythia_410m_to_2p8b,pythia,3,50,0.9,3,36.253868000000004,1811.3905933333335,27.595315,30.170653666666666,0.8340736666666667,0.8021906666666667,0.7456140000000001,0.254386,2.406572,3.406572,73.41400233333333,41.054893666666665,1415.359603,789.8791343333332,19.333333333333332,65.66666666666667
pythia_160m_to_1b,pythia,2,100,0.0,3,71.182789,913.1632183333332,14.049074,59.293066,0.8340453333333334,0.839372,0.7706243333333335,0.22937566666666667,1.678744,2.678744,26.066798666666667,19.334385666666666,638.460512,474.79726366666665,24.333333333333332,65.0
pythia_410m_to_2p8b,pythia,3,100,0.9,3,35.72707533333334,1810.255065666667,28.002049333333332,29.475821,0.8244163333333333,0.7852039999999999,0.7121973333333335,0.28780266666666665,2.3556113333333335,3.3556113333333335,73.87880266666666,41.666866666666664,1423.8586269999998,801.3460703333334,19.333333333333332,64.66666666666667
opt_1p3b_to_6p7b,opt,5,50,0.9,3,43.550620333333335,1538.5021446666667,22.962097,35.346,0.8111293333333333,0.8356530000000001,0.7762516666666667,0.22374833333333333,4.178266333333333,5.178266333333333,107.61080266666666,42.444434,1386.6080373333334,539.029844,13.0,67.0
opt_1p3b_to_6p7b,opt,5,100,0.9,3,43.88033133333334,1535.5568473333333,22.820492666666667,35.39605566666667,0.803776,0.847619,0.7619046666666667,0.23809533333333333,4.238095,5.238095,107.92489933333333,43.241925,1375.7666943333334,533.5255563333334,13.0,67.33333333333333
pythia_160m_to_1b,pythia,5,50,0.0,3,72.02321466666666,907.2506050000001,13.890333666666669,57.13827766666666,0.790896,0.7600000000000001,0.5658123333333334,0.43418766666666664,3.8000000000000003,4.8,60.88896233333333,23.568019333333336,828.9319823333334,318.9387106666667,13.666666666666666,65.33333333333333
pythia_160m_to_1b,pythia,5,100,0.0,3,72.23054433333334,909.192373,13.851442999999998,56.273708,0.781826,0.7402683333333333,0.597436,0.402564,3.7013433333333334,4.701343333333334,60.720576,23.005803333333333,854.551546,326.40965133333333,14.0,65.66666666666667
pythia_160m_to_1b,pythia,2,50,0.9,3,71.293452,925.75427,14.026580000000001,54.75360866666667,0.7682293333333333,0.9182609999999999,0.8776809999999999,0.12231900000000001,1.8365216666666668,2.8365216666666666,30.92090566666667,24.142514666666667,730.4336186666666,572.5129896666666,23.333333333333332,66.0
pythia_160m_to_1b,pythia,2,100,0.9,3,71.014841,929.4017233333334,14.081844333333335,54.06079033333333,0.761683,0.8856683333333333,0.835212,0.16478800000000002,1.7713363333333334,2.7713363333333336,30.698798333333333,23.823993666666667,752.2461446666666,587.4811153333334,24.0,66.0
pythia_160m_to_1b,pythia,5,100,0.9,3,71.62208333333334,930.9027926666666,13.973695333333334,51.932321333333334,0.7299943333333333,0.8300363333333333,0.7741146666666667,0.22588533333333335,4.150183,5.150183,71.17662166666666,32.94311233333334,924.033633,427.15541,13.0,66.66666666666667
pythia_410m_to_2p8b,pythia,5,50,0.9,3,35.706667333333336,1820.572312,28.014615333333335,25.638050000000003,0.716325,0.6124999999999999,0.4583333333333333,0.5416666666666666,3.0625,4.0625,116.31761,44.125943,1861.0817626666667,706.0150903333333,16.0,65.0
pythia_160m_to_1b,pythia,3,100,0.9,3,71.15689633333334,922.8208333333333,14.054236000000001,50.748026333333335,0.7120223333333332,0.7663139999999999,0.6587303333333333,0.34126966666666664,2.2989416666666664,3.2989416666666664,42.856388,26.051925666666666,864.9491459999999,528.788338,20.0,65.66666666666667
pythia_160m_to_1b,pythia,5,50,0.9,3,73.094588,921.2661469999999,13.687396,49.908705,0.6866863333333333,0.7525,0.6875,0.3125,3.7624999999999997,4.7625,68.658108,30.960931000000002,987.5927526666668,447.6065716666667,14.333333333333334,67.33333333333333
pythia_160m_to_1b,pythia,3,50,0.9,3,71.20537866666668,926.9112363333334,14.046376,47.288052,0.6639066666666666,0.700505,0.551515,0.448485,2.101515,3.1015150000000005,42.72377866666667,25.778177333333332,916.2805163333333,554.7718916666666,21.333333333333332,66.0
