pair_name,family,approx_model_name,target_model_name,task,prompt_id,gamma,top_k,top_p,temperature,max_tokens,baseline_large_tps,baseline_large_elapsed_ms,avg_target_baseline_generate_ms_per_token,baseline_small_tps,speculative_tps,speedup,rounds,generated_tokens,accepted_count,resample_count,target_sample_count,proposed_draft_tokens,acceptance_rate,all_accept_round_rate,resample_round_rate,avg_accepted_per_round,avg_contributed_per_round,avg_draft_generate_ms_per_round,avg_target_verify_ms_per_round,draft_generate_ms_total,target_verify_ms_total
qwen25_0p5b_to_3b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-3B,code,code_3,4,50,0.9,1.0,64,22.240964,2967.497244,44.962079,,26.202966,1.17814,14,66,52,1,13,56,0.928571,0.928571,0.071429,3.714286,4.714286,125.369059,52.177358,1755.166831,730.483007
qwen25_0p5b_to_3b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-3B,code,code_3,4,100,0.0,1.0,64,22.522513,2930.40122,44.400018,,26.881211,1.193526,14,66,52,1,13,56,0.928571,0.928571,0.071429,3.714286,4.714286,122.806762,50.170951,1719.294665,702.39332
qwen25_0p5b_to_3b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-3B,code,code_3,4,100,0.9,1.0,64,22.060664,2991.750372,45.329551,,26.1644,1.18602,14,66,52,1,13,56,0.928571,0.928571,0.071429,3.714286,4.714286,125.833818,52.051638,1761.673457,728.722938
qwen25_0p5b_to_3b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-3B,code,code_3,6,50,0.0,1.0,64,23.044531,2907.414358,43.394244,,28.481933,1.235952,10,67,57,2,8,60,0.95,0.8,0.2,5.7,6.7,181.835865,50.38626,1818.35865,503.862602
qwen25_0p5b_to_3b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-3B,code,code_3,6,50,0.9,1.0,64,24.020012,2914.236669,41.631952,,23.968498,0.997855,12,70,58,3,9,72,0.805556,0.75,0.25,4.833333,5.833333,185.901235,54.571745,2230.814825,654.860942
qwen25_0p5b_to_3b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-3B,code,code_3,6,100,0.0,1.0,64,21.990822,2955.778523,45.473516,,24.824551,1.12886,11,65,54,3,8,66,0.818182,0.727273,0.272727,4.909091,5.909091,184.267518,50.846893,2026.942697,559.315821
qwen25_0p5b_to_3b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-3B,code,code_3,6,100,0.9,1.0,64,23.342954,2998.76359,42.83948,,23.519972,1.007583,12,70,58,3,9,72,0.805556,0.75,0.25,4.833333,5.833333,190.291402,54.839142,2283.496827,658.069699
qwen25_0p5b_to_3b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-3B,code,code_4,2,50,0.0,1.0,64,21.956779,3005.905404,45.544021,,24.491653,1.115448,24,66,42,3,21,48,0.875,0.875,0.125,1.75,2.75,62.009297,48.532922,1488.22313,1164.790131
qwen25_0p5b_to_3b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-3B,code,code_4,2,50,0.9,1.0,64,22.37312,2949.968531,44.696493,,23.829513,1.065096,24,66,42,3,21,48,0.875,0.875,0.125,1.75,2.75,63.981555,49.678426,1535.557314,1192.28223
qwen25_0p5b_to_3b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-3B,code,code_4,2,100,0.0,1.0,64,22.243842,2922.157023,44.956262,,26.191458,1.17747,22,65,43,1,21,44,0.977273,0.954545,0.045455,1.954545,2.954545,62.079862,49.032102,1365.756959,1078.706246
qwen25_0p5b_to_3b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-3B,code,code_4,2,100,0.9,1.0,64,22.533434,2928.980988,44.3785,,23.954413,1.063061,24,66,42,3,21,48,0.875,0.875,0.125,1.75,2.75,63.048122,50.063919,1513.154929,1201.534063
qwen25_0p5b_to_3b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-3B,code,code_4,4,50,0.0,1.0,64,23.295102,2919.068529,42.927478,,27.694423,1.188852,14,68,54,1,13,56,0.964286,0.928571,0.071429,3.857143,4.857143,123.373481,49.617566,1727.228737,694.645922
qwen25_0p5b_to_3b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-3B,code,code_4,4,50,0.9,1.0,64,22.172416,2931.57044,45.101084,,22.347859,1.007913,16,65,49,5,11,64,0.765625,0.6875,0.3125,3.0625,4.0625,126.128651,53.262767,2018.058421,852.204269
qwen25_0p5b_to_3b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-3B,code,code_4,4,100,0.0,1.0,64,22.389334,2947.832176,44.664124,,26.868553,1.20006,14,66,52,1,13,56,0.928571,0.928571,0.071429,3.714286,4.714286,123.134555,49.991703,1723.883768,699.883838
qwen25_0p5b_to_3b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-3B,code,code_4,4,100,0.9,1.0,64,21.993614,2955.403319,45.467743,,22.631584,1.029007,16,65,49,5,11,64,0.765625,0.6875,0.3125,3.0625,4.0625,125.139475,52.067575,2002.231603,833.081206
qwen25_0p5b_to_3b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-3B,code,code_4,6,50,0.0,1.0,64,23.346488,2955.47661,42.832994,,24.435041,1.046626,12,69,57,3,9,72,0.791667,0.75,0.25,4.75,5.75,181.562175,50.993484,2178.746095,611.921814
qwen25_0p5b_to_3b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-3B,code,code_4,6,50,0.9,1.0,64,22.875186,2928.937941,43.715492,,24.950951,1.090743,11,67,56,4,7,66,0.848485,0.636364,0.363636,5.090909,6.090909,187.317072,53.756423,2060.487791,591.320651
qwen25_0p5b_to_3b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-3B,code,code_4,6,100,0.0,1.0,64,22.849386,2932.245087,43.764852,,23.487002,1.027905,12,67,55,4,8,72,0.763889,0.666667,0.333333,4.583333,5.583333,184.669867,50.190468,2216.038401,602.285622
qwen25_0p5b_to_3b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-3B,code,code_4,6,100,0.9,1.0,64,22.814272,2936.758155,43.832211,,24.895749,1.091236,11,67,56,4,7,66,0.848485,0.636364,0.363636,5.090909,6.090909,187.562242,53.998229,2063.184663,593.980516
qwen25_0p5b_to_3b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-3B,structured_extraction,structured_extraction_5,2,50,0.0,1.0,64,21.750253,2942.4945,45.976477,,25.72302,1.182654,22,64,42,1,21,44,0.954545,0.954545,0.045455,1.909091,2.909091,62.605177,48.753673,1377.313896,1072.580799
qwen25_0p5b_to_3b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-3B,structured_extraction,structured_extraction_5,2,50,0.9,1.0,64,22.136899,2981.447385,45.173445,,26.029672,1.17585,22,66,44,0,22,44,1.0,1.0,0.0,2,3,63.501224,50.025796,1397.026933,1100.567514
qwen25_0p5b_to_3b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-3B,structured_extraction,structured_extraction_5,2,100,0.0,1.0,64,22.604417,2919.783281,44.239141,,25.422343,1.124663,23,66,43,2,21,46,0.934783,0.913043,0.086957,1.869565,2.869565,62.550031,48.588249,1438.650719,1117.529718
qwen25_0p5b_to_3b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-3B,structured_extraction,structured_extraction_5,2,100,0.9,1.0,64,22.467392,2937.590599,44.508948,,26.030671,1.158598,22,66,44,0,22,44,1.0,1.0,0.0,2,3,63.549154,49.985886,1398.081391,1099.689494
qwen25_0p5b_to_3b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-3B,structured_extraction,structured_extraction_5,4,50,0.0,1.0,64,22.544578,2927.533119,44.356562,,24.669556,1.094257,15,66,51,4,11,60,0.85,0.733333,0.266667,3.4,4.4,124.86707,51.036056,1873.006048,765.540836
qwen25_0p5b_to_3b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-3B,structured_extraction,structured_extraction_5,4,50,0.9,1.0,64,22.235411,2923.265058,44.973309,,27.678952,1.244814,13,65,52,0,13,52,1.0,1.0,0.0,4,5,126.179222,52.090047,1640.329885,677.170608
qwen25_0p5b_to_3b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-3B,structured_extraction,structured_extraction_5,4,100,0.0,1.0,64,22.824231,2891.663688,43.813086,,24.857092,1.089066,15,66,51,4,11,60,0.85,0.733333,0.266667,3.4,4.4,124.411223,50.181707,1866.16835,752.725603
qwen25_0p5b_to_3b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-3B,structured_extraction,structured_extraction_5,4,100,0.9,1.0,64,21.78053,2984.31675,45.912565,,27.741207,1.27367,13,65,52,0,13,52,1.0,1.0,0.0,4,5,125.638435,52.236985,1633.299657,679.08081
qwen25_0p5b_to_3b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-3B,structured_extraction,structured_extraction_5,6,50,0.0,1.0,64,24.305776,2879.973857,41.142484,,28.947377,1.190967,10,70,60,0,10,60,1.0,1.0,0.0,6,7,187.357587,51.395674,1873.575869,513.956745
qwen25_0p5b_to_3b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-3B,structured_extraction,structured_extraction_5,6,50,0.9,1.0,64,23.25533,3010.062611,43.000894,,28.001597,1.204094,10,70,60,0,10,60,1.0,1.0,0.0,6,7,190.773694,56.143273,1907.736936,561.432726
qwen25_0p5b_to_3b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-3B,structured_extraction,structured_extraction_5,6,100,0.0,1.0,64,23.771638,2944.685624,42.066937,,29.288273,1.232068,10,70,60,0,10,60,1.0,1.0,0.0,6,7,185.074825,50.872603,1850.748255,508.726034
qwen25_0p5b_to_3b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-3B,structured_extraction,structured_extraction_5,6,100,0.9,1.0,64,23.510021,2977.453716,42.535053,,28.526417,1.213373,10,70,60,0,10,60,1.0,1.0,0.0,6,7,188.385658,53.938965,1883.856575,539.389651
qwen25_0p5b_to_3b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-3B,structured_extraction,structured_extraction_6,2,50,0.0,1.0,64,21.780386,2984.336488,45.912869,,25.841803,1.186471,22,65,43,1,21,44,0.977273,0.954545,0.045455,1.954545,2.954545,62.922141,49.647204,1384.287099,1092.238478
qwen25_0p5b_to_3b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-3B,structured_extraction,structured_extraction_6,2,50,0.9,1.0,64,21.737454,2944.227109,46.003549,,25.286334,1.163261,22,64,42,2,20,44,0.954545,0.909091,0.090909,1.909091,2.909091,63.466256,49.849177,1396.257633,1096.681894
qwen25_0p5b_to_3b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-3B,structured_extraction,structured_extraction_6,2,100,0.0,1.0,64,22.677736,2910.343396,44.096112,,26.248764,1.157468,22,66,44,0,22,44,1.0,1.0,0.0,2,3,63.243132,49.29138,1391.348902,1084.410365
qwen25_0p5b_to_3b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-3B,structured_extraction,structured_extraction_6,2,100,0.9,1.0,64,21.608861,2961.747982,46.277312,,23.849399,1.103686,23,64,41,4,19,46,0.891304,0.826087,0.173913,1.782609,2.782609,64.243357,50.646037,1477.597206,1164.858843
qwen25_0p5b_to_3b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-3B,structured_extraction,structured_extraction_6,4,50,0.0,1.0,64,22.195106,2928.573542,45.054978,,28.067352,1.264574,13,65,52,0,13,52,1.0,1.0,0.0,4,5,125.287351,50.351396,1628.735561,654.568149
qwen25_0p5b_to_3b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-3B,structured_extraction,structured_extraction_6,4,50,0.9,1.0,64,22.976092,2959.598141,43.523502,,25.171298,1.095543,15,68,53,2,13,60,0.883333,0.866667,0.133333,3.533333,4.533333,125.709673,52.031552,1885.645092,780.47328
qwen25_0p5b_to_3b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-3B,structured_extraction,structured_extraction_6,4,100,0.0,1.0,64,22.227174,2924.348429,44.989976,,23.159264,1.041935,16,65,49,4,12,64,0.765625,0.75,0.25,3.0625,4.0625,123.133783,49.999383,1970.140529,799.99013
qwen25_0p5b_to_3b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-3B,structured_extraction,structured_extraction_6,4,100,0.9,1.0,64,22.975834,2916.107423,43.523991,,21.861025,0.951479,17,67,50,5,12,68,0.735294,0.705882,0.294118,2.941176,3.941176,125.751305,52.194455,2137.772177,887.305727
qwen25_0p5b_to_3b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-3B,structured_extraction,structured_extraction_6,6,50,0.0,1.0,64,21.379707,2993.492874,46.773326,,26.287601,1.229559,10,64,54,1,9,60,0.9,0.9,0.1,5.4,6.4,188.815033,51.622392,1888.150333,516.223924
qwen25_0p5b_to_3b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-3B,structured_extraction,structured_extraction_6,6,50,0.9,1.0,64,21.629476,2958.925088,46.233204,,26.356536,1.218547,10,64,54,1,9,60,0.9,0.9,0.1,5.4,6.4,186.149364,53.811038,1861.493639,538.110378
qwen25_0p5b_to_3b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-3B,structured_extraction,structured_extraction_6,6,100,0.0,1.0,64,21.393152,2991.611576,46.743931,,26.981986,1.261244,10,64,54,1,9,60,0.9,0.9,0.1,5.4,6.4,184.008032,50.305468,1840.080323,503.054677
qwen25_0p5b_to_3b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-3B,structured_extraction,structured_extraction_6,6,100,0.9,1.0,64,21.757264,2941.546382,45.961662,,26.232956,1.20571,10,64,54,1,9,60,0.9,0.9,0.1,5.4,6.4,187.418362,53.677886,1874.183619,536.778855
qwen25_0p5b_to_3b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-3B,math,math_7,2,50,0.0,1.0,64,22.211016,2926.475814,45.022705,,24.945882,1.123131,23,65,42,2,21,46,0.913043,0.913043,0.086957,1.826087,2.826087,63.152545,48.409542,1452.50853,1113.419468
qwen25_0p5b_to_3b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-3B,math,math_7,2,50,0.9,1.0,64,22.423533,2943.336297,44.596004,,23.901188,1.065897,24,66,42,3,21,48,0.875,0.875,0.125,1.75,2.75,63.778101,49.523767,1530.674416,1188.570411
qwen25_0p5b_to_3b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-3B,math,math_7,2,100,0.0,1.0,64,22.321995,2956.725012,44.798864,,23.670489,1.060411,24,66,42,4,20,48,0.875,0.833333,0.166667,1.75,2.75,63.830414,50.557168,1531.929939,1213.372022
qwen25_0p5b_to_3b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-3B,math,math_7,2,100,0.9,1.0,64,22.825802,2891.464636,43.81007,,23.565481,1.032405,24,66,42,3,21,48,0.875,0.875,0.125,1.75,2.75,64.21713,50.72652,1541.211131,1217.436488
qwen25_0p5b_to_3b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-3B,math,math_7,4,50,0.0,1.0,64,22.03168,2950.297077,45.389186,,28.191767,1.279601,13,65,52,0,13,52,1.0,1.0,0.0,4,5,124.541077,50.366996,1619.034005,654.770952
qwen25_0p5b_to_3b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-3B,math,math_7,4,50,0.9,1.0,64,21.759906,2941.18916,45.956081,,25.64747,1.178657,14,64,50,2,12,56,0.892857,0.857143,0.142857,3.571429,4.571429,124.254858,51.619546,1739.568018,722.673638
qwen25_0p5b_to_3b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-3B,math,math_7,4,100,0.0,1.0,64,21.514828,3021.172155,46.479572,,28.395934,1.319831,13,65,52,0,13,52,1.0,1.0,0.0,4,5,123.20901,50.435981,1601.717132,655.667753
qwen25_0p5b_to_3b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-3B,math,math_7,4,100,0.9,1.0,64,21.227463,3014.962327,47.108786,,25.446392,1.198749,14,64,50,2,12,56,0.892857,0.857143,0.142857,3.571429,4.571429,125.012494,52.274918,1750.174911,731.848858
qwen25_0p5b_to_3b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-3B,math,math_7,6,50,0.0,1.0,64,23.872536,2932.239737,41.889139,,29.760814,1.246655,10,70,60,0,10,60,1.0,1.0,0.0,6,7,182.201224,50.030408,1822.012238,500.304079
qwen25_0p5b_to_3b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-3B,math,math_7,6,50,0.9,1.0,64,22.08478,2943.203482,45.280054,,22.361686,1.012538,12,65,53,4,8,72,0.736111,0.666667,0.333333,4.416667,5.416667,186.539093,52.981905,2238.469113,635.782859
qwen25_0p5b_to_3b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-3B,math,math_7,6,100,0.0,1.0,64,24.181796,2894.739476,41.353421,,29.714421,1.228793,10,70,60,0,10,60,1.0,1.0,0.0,6,7,181.90917,50.623275,1819.091699,506.232747
