pair_name,family,approx_model_name,target_model_name,task,prompt_id,gamma,top_k,top_p,temperature,max_tokens,baseline_large_tps,baseline_large_elapsed_ms,avg_target_baseline_generate_ms_per_token,baseline_small_tps,speculative_tps,speedup,rounds,generated_tokens,accepted_count,resample_count,target_sample_count,proposed_draft_tokens,acceptance_rate,all_accept_round_rate,resample_round_rate,avg_accepted_per_round,avg_contributed_per_round,avg_draft_generate_ms_per_round,avg_target_verify_ms_per_round,draft_generate_ms_total,target_verify_ms_total
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,continuation,continuation_0,6,100,0.0,1.0,64,54.759013,1168.757378,18.261834,,87.28525,1.593989,13,64,51,7,6,78,0.653846,0.461538,0.538462,3.923077,4.923077,33.420066,20.69466,434.460859,269.030575
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,continuation,continuation_0,6,100,0.9,1.0,64,55.692994,1185.068266,17.95558,,94.006979,1.68795,11,66,55,5,6,66,0.833333,0.545455,0.454545,5,6,36.852343,24.447845,405.375769,268.926297
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,continuation,continuation_1,2,50,0.0,1.0,64,56.628122,1165.498652,17.65907,,87.283735,1.54135,24,66,42,4,20,48,0.875,0.833333,0.166667,1.75,2.75,11.517614,18.692496,276.422742,448.619895
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,continuation,continuation_1,2,50,0.9,1.0,64,54.41523,1194.518518,18.377208,,76.256201,1.401376,24,65,41,5,19,48,0.854167,0.791667,0.208333,1.708333,2.708333,13.286892,20.861429,318.885416,500.674285
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,continuation,continuation_1,2,100,0.0,1.0,64,55.820464,1164.447504,17.914577,,82.813191,1.483563,24,65,41,4,20,48,0.854167,0.833333,0.166667,1.708333,2.708333,11.876568,19.489635,285.037624,467.751246
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,continuation,continuation_1,2,100,0.9,1.0,64,54.045258,1202.695712,18.503011,,80.07189,1.481571,23,65,42,3,20,46,0.913043,0.869565,0.130435,1.826087,2.826087,13.241316,20.700079,304.55026,476.101813
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,continuation,continuation_1,4,50,0.0,1.0,64,54.402699,1194.793652,18.381441,,85.647191,1.574319,17,65,48,7,10,68,0.705882,0.588235,0.411765,2.823529,3.823529,22.836905,19.938258,388.227386,338.950391
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,continuation,continuation_1,4,50,0.9,1.0,64,55.153756,1196.654676,18.131131,,85.666602,1.553232,16,66,50,5,11,64,0.78125,0.6875,0.3125,3.125,4.125,24.599424,21.743072,393.590789,347.889154
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,continuation,continuation_1,4,100,0.0,1.0,64,56.118638,1176.079852,17.819392,,104.662536,1.865023,14,66,52,1,13,56,0.928571,0.928571,0.071429,3.714286,4.714286,22.997623,20.096521,321.966715,281.3513
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,continuation,continuation_1,4,100,0.9,1.0,64,54.62163,1208.312524,18.307766,,88.188998,1.614543,15,66,51,6,9,60,0.85,0.6,0.4,3.4,4.4,25.152907,22.727909,377.293605,340.918631
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,continuation,continuation_1,6,50,0.0,1.0,64,56.17578,1174.883552,17.801266,,104.682638,1.863483,11,66,55,6,5,66,0.833333,0.454545,0.545455,5,6,33.835897,20.865365,372.194867,229.519019
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,continuation,continuation_1,6,50,0.9,1.0,64,57.251922,1187.733041,17.466662,,98.492192,1.72033,11,68,57,4,7,66,0.863636,0.636364,0.363636,5.181818,6.181818,36.260308,24.004733,398.863388,264.052062
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,continuation,continuation_1,6,100,0.0,1.0,64,60.055263,1165.593103,16.65133,,89.032555,1.48251,14,70,56,8,6,84,0.666667,0.428571,0.571429,4,5,33.086434,20.747085,463.210071,290.459191
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,continuation,continuation_1,6,100,0.9,1.0,64,56.918441,1177.122888,17.568998,,76.850338,1.350183,14,67,53,9,5,84,0.630952,0.357143,0.642857,3.785714,4.785714,36.108609,23.866977,505.520523,334.137676
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,code_completion,code_completion_0,2,50,0.0,1.0,64,55.064071,1180.443048,18.160662,,76.789192,1.394543,26,65,39,7,19,52,0.75,0.730769,0.269231,1.5,2.5,11.869405,19.36863,308.604542,503.584388
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,code_completion,code_completion_0,2,50,0.9,1.0,64,54.114141,1201.164768,18.479458,,72.851226,1.346251,25,65,40,6,19,50,0.8,0.76,0.24,1.6,2.6,13.410857,20.935206,335.271437,523.380138
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,code_completion,code_completion_0,2,100,0.0,1.0,64,55.617942,1186.667423,17.979809,,82.516944,1.483639,24,66,42,3,21,48,0.875,0.875,0.125,1.75,2.75,12.154607,19.771876,291.71057,474.525018
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,code_completion,code_completion_0,2,100,0.9,1.0,64,55.21563,1177.202905,18.110814,,67.89524,1.229638,27,65,38,10,17,54,0.703704,0.62963,0.37037,1.407407,2.407407,13.196875,20.917297,356.315613,564.76703
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,code_completion,code_completion_0,4,50,0.0,1.0,64,58.18048,1151.588992,17.187895,,61.679822,1.060146,25,67,42,23,2,100,0.42,0.08,0.92,1.68,2.68,21.934746,19.781096,548.368652,494.527393
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,code_completion,code_completion_0,4,50,0.9,1.0,64,58.066438,1171.072347,17.221652,,59.047459,1.016895,24,68,44,19,5,96,0.458333,0.208333,0.791667,1.833333,2.833333,24.279856,22.023479,582.71655,528.563498
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,code_completion,code_completion_0,4,100,0.0,1.0,64,54.931058,1165.096801,18.204638,,69.397318,1.263353,21,64,43,12,9,84,0.511905,0.428571,0.571429,2.047619,3.047619,22.493853,19.80988,472.370903,416.007481
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,code_completion,code_completion_0,4,100,0.9,1.0,64,56.206088,1192.041686,17.791667,,70.761583,1.258967,19,67,48,9,10,76,0.631579,0.526316,0.473684,2.526316,3.526316,25.146345,22.880691,477.780555,434.733135
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,code_completion,code_completion_0,6,50,0.0,1.0,64,57.24545,1187.867333,17.468637,,64.114638,1.119995,19,68,49,14,5,114,0.429825,0.263158,0.736842,2.578947,3.578947,33.399514,20.468392,634.590764,388.899439
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,code_completion,code_completion_0,6,50,0.9,1.0,64,53.246544,1201.955947,18.780562,,42.210451,0.792736,25,64,39,24,1,150,0.26,0.04,0.96,1.56,2.56,35.646607,23.250912,891.165181,581.27279
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,code_completion,code_completion_0,6,100,0.0,1.0,64,56.726144,1181.113247,17.628556,,84.724462,1.49357,14,67,53,7,7,84,0.630952,0.5,0.5,3.785714,4.785714,33.50872,20.842598,469.122077,291.796377
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,code_completion,code_completion_0,6,100,0.9,1.0,64,55.785792,1201.022646,17.925711,,71.059403,1.27379,15,67,52,10,5,90,0.577778,0.333333,0.666667,3.466667,4.466667,36.543605,24.105418,548.154075,361.581277
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,code_completion,code_completion_1,2,50,0.0,1.0,64,56.174559,1174.909083,17.801653,,81.621317,1.452994,25,66,41,5,20,50,0.82,0.8,0.2,1.64,2.64,11.734686,19.305013,293.367149,482.625327
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,code_completion,code_completion_1,2,50,0.9,1.0,64,54.241251,1179.913796,18.436153,,67.36268,1.241909,28,64,36,11,17,56,0.642857,0.607143,0.392857,1.285714,2.285714,12.492984,20.154008,349.80355,564.31222
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,code_completion,code_completion_1,2,100,0.0,1.0,64,55.163664,1178.311876,18.127875,,78.604332,1.42493,26,65,39,8,18,52,0.75,0.692308,0.307692,1.5,2.5,11.475935,19.017187,298.374306,494.446874
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,code_completion,code_completion_1,2,100,0.9,1.0,64,53.726346,1191.221904,18.612842,,58.858643,1.095527,32,64,32,19,13,64,0.5,0.40625,0.59375,1,2,12.406051,20.247841,396.99362,647.930908
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,code_completion,code_completion_1,4,50,0.0,1.0,64,56.389227,1170.436327,17.733884,,83.248219,1.476314,18,66,48,7,11,72,0.666667,0.611111,0.388889,2.666667,3.666667,22.37558,19.900418,402.760446,358.207516
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,code_completion,code_completion_1,4,50,0.9,1.0,64,54.285125,1178.960162,18.421253,,52.919948,0.974852,26,64,38,20,6,104,0.365385,0.230769,0.769231,1.461538,2.461538,23.555594,21.421474,612.445432,556.958325
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,code_completion,code_completion_1,4,100,0.0,1.0,64,54.51185,1174.056642,18.344635,,54.142924,0.993232,27,64,37,22,5,108,0.342593,0.185185,0.814815,1.37037,2.37037,22.25845,19.927478,600.978161,538.041909
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,code_completion,code_completion_1,4,100,0.9,1.0,64,55.309872,1175.197075,18.079955,,53.845713,0.973528,26,65,39,20,6,104,0.375,0.230769,0.769231,1.5,2.5,23.389866,21.426693,608.136526,557.09403
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,code_completion,code_completion_1,6,50,0.0,1.0,64,59.11707,1150.259986,16.915588,,72.886661,1.232921,17,68,51,11,6,102,0.5,0.352941,0.647059,3,4,32.599727,20.26134,554.195351,344.442777
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,code_completion,code_completion_1,6,50,0.9,1.0,64,54.941473,1164.875934,18.201186,,43.357907,0.789165,25,64,39,24,1,150,0.26,0.04,0.96,1.56,2.56,34.797287,22.485822,869.932173,562.145547
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,code_completion,code_completion_1,6,100,0.0,1.0,64,55.195451,1177.633287,18.117435,,67.752989,1.22751,17,65,48,12,5,102,0.470588,0.294118,0.705882,2.823529,3.823529,33.637928,20.742936,571.844769,352.629916
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,code_completion,code_completion_1,6,100,0.9,1.0,64,56.545931,1220.246953,17.684738,,48.282949,0.853871,24,69,45,18,6,144,0.3125,0.25,0.75,1.875,2.875,35.09165,22.762908,842.199588,546.309784
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,structured_extraction,structured_extraction_0,2,50,0.0,1.0,64,55.095616,1179.767182,18.150264,,86.572218,1.571309,23,65,42,3,20,46,0.913043,0.869565,0.130435,1.826087,2.826087,11.802928,19.455409,271.467338,447.474399
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,structured_extraction,structured_extraction_0,2,50,0.9,1.0,64,52.949591,1208.696772,18.885887,,82.380703,1.555833,22,64,42,2,20,44,0.954545,0.909091,0.090909,1.909091,2.909091,13.236369,20.775555,291.200108,457.062218
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,structured_extraction,structured_extraction_0,2,100,0.0,1.0,64,56.513127,1167.870258,17.695004,,89.915467,1.591055,23,66,43,2,21,46,0.934783,0.913043,0.086957,1.869565,2.869565,11.594679,19.008492,266.677621,437.195315
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,structured_extraction,structured_extraction_0,2,100,0.9,1.0,64,53.698312,1191.843785,18.622559,,82.404803,1.534588,22,64,42,2,20,44,0.954545,0.909091,0.090909,1.909091,2.909091,13.185597,20.764316,290.083136,456.814957
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,structured_extraction,structured_extraction_0,4,50,0.0,1.0,64,55.219099,1177.128943,18.109676,,97.662693,1.76864,15,65,50,4,11,60,0.833333,0.733333,0.266667,3.333333,4.333333,22.565526,19.933085,338.482895,298.996281
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,structured_extraction,structured_extraction_0,4,50,0.9,1.0,64,55.006782,1199.852046,18.179576,,89.57023,1.628349,15,66,51,4,11,60,0.85,0.733333,0.266667,3.4,4.4,24.795957,22.444746,371.93935,336.671194
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,structured_extraction,structured_extraction_0,4,100,0.0,1.0,64,56.967019,1176.119118,17.554017,,104.961006,1.842487,14,67,53,1,13,56,0.946429,0.928571,0.071429,3.785714,4.785714,23.208858,20.399813,324.924006,285.597383
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,structured_extraction,structured_extraction_0,4,100,0.9,1.0,64,54.045173,1202.697597,18.50304,,89.29879,1.652299,15,65,50,4,11,60,0.833333,0.733333,0.266667,3.333333,4.333333,24.628052,21.996887,369.420786,329.953308
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,structured_extraction,structured_extraction_0,6,50,0.0,1.0,64,55.715273,1166.64599,17.9484,,115.501912,2.073074,10,65,55,1,9,60,0.916667,0.9,0.1,5.5,6.5,33.197793,20.658646,331.977934,206.586459
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,structured_extraction,structured_extraction_0,6,50,0.9,1.0,64,56.730283,1163.39981,17.62727,,89.547862,1.578484,12,66,54,6,6,72,0.75,0.5,0.5,4.5,5.5,35.519143,23.551394,426.229711,282.616723
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,structured_extraction,structured_extraction_0,6,100,0.0,1.0,64,56.555604,1184.67483,17.681714,,105.880999,1.872158,11,67,56,4,7,66,0.848485,0.636364,0.363636,5.090909,6.090909,33.934657,21.01811,373.281226,231.19921
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,structured_extraction,structured_extraction_0,6,100,0.9,1.0,64,53.921198,1205.46284,18.545582,,67.088261,1.244191,16,65,49,11,5,96,0.510417,0.3125,0.6875,3.0625,4.0625,35.338427,23.189658,565.414826,371.034521
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,structured_extraction,structured_extraction_1,2,50,0.0,1.0,64,54.977402,1164.114666,18.189292,,89.85716,1.634438,22,64,42,2,20,44,0.954545,0.909091,0.090909,1.909091,2.909091,11.813694,19.249529,259.901276,423.489647
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,structured_extraction,structured_extraction_1,2,50,0.9,1.0,64,53.294755,1200.868646,18.763573,,70.367554,1.320347,26,64,38,10,16,52,0.730769,0.615385,0.384615,1.461538,2.461538,12.916632,20.692393,335.832421,538.002217
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,structured_extraction,structured_extraction_1,2,100,0.0,1.0,64,54.73312,1169.310275,18.270473,,90.590189,1.655126,22,64,42,2,20,44,0.954545,0.909091,0.090909,1.909091,2.909091,11.707581,19.111379,257.566793,420.450342
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,structured_extraction,structured_extraction_1,2,100,0.9,1.0,64,54.202596,1180.755263,18.449301,,73.123735,1.349082,25,64,39,7,18,50,0.78,0.72,0.28,1.56,2.56,13.033779,20.644847,325.844483,516.121164
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,structured_extraction,structured_extraction_1,4,50,0.0,1.0,64,57.513586,1182.329335,17.387196,,100.06457,1.739842,15,68,53,3,12,60,0.883333,0.8,0.2,3.533333,4.533333,22.998193,20.314979,344.972894,304.724681
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,structured_extraction,structured_extraction_1,4,50,0.9,1.0,64,56.182809,1192.535601,17.799039,,96.915624,1.725005,14,67,53,1,13,56,0.946429,0.928571,0.071429,3.785714,4.785714,25.101083,22.38085,351.415161,313.331904
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,structured_extraction,structured_extraction_1,4,100,0.0,1.0,64,55.549874,1170.119674,18.001841,,91.436459,1.646025,16,65,49,4,12,64,0.765625,0.75,0.25,3.0625,4.0625,22.648039,19.972424,362.368631,319.558784
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,structured_extraction,structured_extraction_1,4,100,0.9,1.0,64,53.933161,1186.653973,18.541468,,73.413186,1.361188,18,64,46,9,9,72,0.638889,0.5,0.5,2.555556,3.555556,24.416831,22.235301,439.502952,400.235419
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,structured_extraction,structured_extraction_1,6,50,0.0,1.0,64,60.121564,1164.307711,16.632967,,95.15458,1.582703,13,70,57,6,7,78,0.730769,0.538462,0.461538,4.384615,5.384615,33.489217,20.713184,435.359821,269.271398
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,structured_extraction,structured_extraction_1,6,50,0.9,1.0,64,58.208216,1185.399668,17.179705,,79.632154,1.368057,14,69,55,8,6,84,0.654762,0.428571,0.571429,3.928571,4.928571,35.987656,23.677298,503.82719,331.482165
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,structured_extraction,structured_extraction_1,6,100,0.0,1.0,64,54.052398,1184.036276,18.500567,,63.334375,1.171722,18,64,46,13,5,108,0.425926,0.277778,0.722222,2.555556,3.555556,33.368237,20.801081,600.628273,374.419455
distilgpt2_to_gpt2_medium,gpt2,distilgpt2,gpt2-medium,structured_extraction,structured_extraction_1,6,100,0.9,1.0,64,56.745645,1198.329845,17.622498,,53.843592,0.948859,21,68,47,17,4,126,0.373016,0.190476,0.809524,2.238095,3.238095,35.202891,23.082541,739.260711,484.733368
qwen25_0p5b_to_3b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-3B,continuation,continuation_0,2,50,0.0,1.0,64,22.758506,2856.075037,43.939616,,24.5717,1.079671,24,65,41,6,18,48,0.854167,0.75,0.25,1.708333,2.708333,60.365966,48.066557,1448.783178,1153.597374
qwen25_0p5b_to_3b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-3B,continuation,continuation_0,2,50,0.9,1.0,64,23.443426,2815.288159,42.655881,,22.709741,0.968704,26,66,40,8,18,52,0.769231,0.692308,0.307692,1.538462,2.538462,61.009407,49.025147,1586.244575,1274.653811
qwen25_0p5b_to_3b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-3B,continuation,continuation_0,2,100,0.0,1.0,64,22.50314,2844.047494,44.438242,,24.434218,1.085814,24,64,40,4,20,48,0.833333,0.833333,0.166667,1.666667,2.666667,59.953118,47.467814,1438.874843,1139.227544
qwen25_0p5b_to_3b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-3B,continuation,continuation_0,2,100,0.9,1.0,64,23.302387,2789.413763,42.914058,,23.445292,1.006133,25,65,40,6,19,50,0.8,0.76,0.24,1.6,2.6,60.570201,48.644473,1514.255019,1216.111837
qwen25_0p5b_to_3b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-3B,continuation,continuation_0,4,50,0.0,1.0,64,23.030111,2822.392006,43.421415,,27.431613,1.191119,14,65,51,3,11,56,0.910714,0.785714,0.214286,3.642857,4.642857,117.694183,49.15956,1647.718562,688.233842
qwen25_0p5b_to_3b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-3B,continuation,continuation_0,4,50,0.9,1.0,64,24.298446,2798.532888,41.154895,,19.698446,0.810687,20,68,48,12,8,80,0.6,0.4,0.6,2.4,3.4,119.179319,51.171681,2383.586385,1023.433622
qwen25_0p5b_to_3b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-3B,continuation,continuation_0,4,100,0.0,1.0,64,22.799465,2850.944125,43.860679,,29.185668,1.280103,13,65,52,0,13,52,1.0,1.0,0.0,4,5,119.205588,49.723416,1549.67265,646.404405
qwen25_0p5b_to_3b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-3B,continuation,continuation_0,4,100,0.9,1.0,64,22.508122,2843.418022,44.428407,,24.683458,1.096647,15,64,49,5,10,60,0.816667,0.666667,0.333333,3.266667,4.266667,119.001882,51.520083,1785.028225,772.801247
qwen25_0p5b_to_3b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-3B,continuation,continuation_0,6,50,0.0,1.0,64,22.994081,2783.324963,43.489453,,27.135159,1.180093,10,64,54,1,9,60,0.9,0.9,0.1,5.4,6.4,181.509237,51.296688,1815.092373,512.966881
qwen25_0p5b_to_3b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-3B,continuation,continuation_0,6,50,0.9,1.0,64,23.098785,2857.293157,43.292321,,27.338999,1.183569,10,66,56,2,8,60,0.933333,0.8,0.2,5.6,6.6,183.436432,54.793723,1834.36432,547.937234
qwen25_0p5b_to_3b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-3B,continuation,continuation_0,6,100,0.0,1.0,64,22.434387,2852.763544,44.57443,,24.419238,1.088474,11,64,53,3,8,66,0.80303,0.727273,0.272727,4.818182,5.818182,183.643652,51.625754,2020.080167,567.883289
qwen25_0p5b_to_3b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-3B,continuation,continuation_0,6,100,0.9,1.0,64,22.809686,2849.666632,43.841025,,22.469366,0.98508,12,65,53,4,8,72,0.736111,0.666667,0.333333,4.416667,5.416667,183.693535,54.480997,2204.322422,653.771964
qwen25_0p5b_to_3b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-3B,continuation,continuation_1,2,50,0.0,1.0,64,23.480559,2810.836036,42.588425,,25.673886,1.09341,23,66,43,2,21,46,0.934783,0.913043,0.086957,1.869565,2.869565,61.368461,48.555585,1411.474604,1116.778445
qwen25_0p5b_to_3b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-3B,continuation,continuation_1,2,50,0.9,1.0,64,22.668715,2867.387971,44.113661,,23.858221,1.052473,24,65,41,4,20,48,0.854167,0.833333,0.166667,1.708333,2.708333,62.1742,49.504005,1492.180801,1188.096126
qwen25_0p5b_to_3b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-3B,continuation,continuation_1,2,100,0.0,1.0,64,23.106534,2856.334974,43.277803,,25.529035,1.104841,23,66,43,2,21,46,0.934783,0.913043,0.086957,1.869565,2.869565,61.720929,48.811544,1419.581377,1122.665521
qwen25_0p5b_to_3b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-3B,continuation,continuation_1,2,100,0.9,1.0,64,22.427678,2853.616795,44.587762,,20.899032,0.931841,27,64,37,10,17,54,0.685185,0.62963,0.37037,1.37037,2.37037,62.017361,49.55567,1674.468759,1338.003093
qwen25_0p5b_to_3b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-3B,continuation,continuation_1,4,50,0.0,1.0,64,22.76493,2811.341884,43.927217,,26.410811,1.160153,14,64,50,3,11,56,0.892857,0.785714,0.214286,3.571429,4.571429,120.768635,49.803277,1690.760887,697.245878
qwen25_0p5b_to_3b,qwen2.5,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-3B,continuation,continuation_1,4,50,0.9,1.0,64,22.010625,2907.686624,45.432604,,25.393103,1.153675,14,64,50,3,11,56,0.892857,0.785714,0.214286,3.571429,4.571429,124.422798,53.040855,1741.919176,742.571971
