pair_name,family,approx_quant,target_quant,gamma,top_k,top_p,trials,baseline_large_tps,baseline_large_elapsed_ms,avg_target_baseline_generate_ms_per_token,speculative_tps,speedup,acceptance_rate,all_accept_round_rate,resample_round_rate,avg_accepted_per_round,avg_contributed_per_round,avg_draft_generate_ms_per_round,avg_target_verify_ms_per_round,draft_generate_ms_total,target_verify_ms_total,rounds,generated_tokens
llama32_1b_to_31_8b,llama_cross,none,int8,4,200,0.0,6,7.2484028333333335,8991.108721666666,137.99706633333332,18.29074233333333,2.5243765000000002,0.9301586666666667,0.8833333333333333,0.11666666666666668,3.720635,4.720635000000001,84.54692816666666,171.30488950000003,1169.4979428333334,2369.992545833333,13.833333333333334,65.16666666666667
llama32_1b_to_31_8b,llama_cross,none,int8,6,100,0.9,6,7.249719833333334,9128.3362735,138.098657,18.0975245,2.498800166666667,0.7737313333333334,0.6585858333333333,0.34141416666666663,4.6423879999999995,5.6423879999999995,129.81507366666668,178.995134,1534.6457718333334,2116.197772833333,11.833333333333334,66.16666666666667
llama32_1b_to_31_8b,llama_cross,none,int8,4,150,0.0,6,7.305494166666667,9036.3397295,136.93910116666666,17.848107,2.4471686666666668,0.9098506666666667,0.8602241666666667,0.13977583333333335,3.6394023333333334,4.639402333333334,84.999936,172.7352945,1217.9338353333333,2476.4843345,14.333333333333334,66.0
llama32_1b_to_31_8b,llama_cross,none,int8,10,200,0.9,6,7.6381378333333325,9059.648626166667,131.48639433333332,18.599484333333333,2.408132166666667,0.6716666666666667,0.5241758333333334,0.47582416666666666,6.716666666666666,7.716666666666666,212.3015588333333,198.83678166666667,2016.3333053333333,1887.218752,9.5,69.16666666666667
llama32_1b_to_31_8b,llama_cross,none,int8,6,150,0.9,6,7.510114000000001,9099.638146333333,133.2009085,18.024067,2.4042630000000003,0.7669975,0.6611111666666667,0.3388888333333333,4.601984166666667,5.601984166666667,128.8329236666667,179.1037931666667,1587.1737371666666,2207.4179303333335,12.333333333333334,68.33333333333333
llama32_1b_to_31_8b,llama_cross,none,int8,10,150,0.9,6,7.759175833333333,9021.399169166667,128.99486933333333,18.351975666666664,2.361689333333333,0.6576588333333333,0.4560846666666667,0.5439153333333333,6.576587333333333,7.576587333333333,211.23027183333332,197.73221816666668,2003.7318785,1878.3717738333335,9.5,70.0
llama32_1b_to_31_8b,llama_cross,none,int8,4,200,0.9,6,7.2921095,9028.280444833334,137.1831645,17.197523666666665,2.3605351666666667,0.879066,0.8357788333333334,0.16422116666666667,3.5162643333333334,4.516264333333333,86.66840383333333,173.65646466666666,1269.8931536666666,2546.0577073333334,14.666666666666666,65.83333333333333
llama32_1b_to_31_8b,llama_cross,none,int8,8,100,0.9,6,7.362292,9146.905775833333,135.96007683333332,17.416814166666665,2.357199,0.6775568333333334,0.5211246666666667,0.4788753333333333,5.420454500000001,6.420454500000001,170.1812865,195.3425423333333,1843.6567599999998,2116.0268563333334,10.833333333333334,67.33333333333333
llama32_1b_to_31_8b,llama_cross,none,int8,6,200,0.9,6,7.492413,9032.4522065,133.5448185,17.637629,2.3551695,0.7419478333333333,0.6506945000000001,0.3493055,4.4516865,5.4516865,128.56930933333334,177.44587616666664,1625.6199393333334,2243.4815155,12.666666666666666,67.66666666666667
llama32_1b_to_31_8b,llama_cross,none,int8,4,50,0.0,6,7.241569666666667,9138.699976,138.2071585,16.9895745,2.3495166666666667,0.8513558333333333,0.7818783333333333,0.21812166666666666,3.4054233333333332,4.405423333333333,84.88937683333334,172.17538449999998,1287.3859986666666,2611.0519755,15.166666666666666,66.16666666666667
llama32_1b_to_31_8b,llama_cross,none,int8,4,100,0.0,6,7.249265833333333,9061.968515833332,138.06782933333332,16.995854833333336,2.3473260000000002,0.8523736666666667,0.7677988333333333,0.23220116666666668,3.4094948333333335,4.4094948333333335,84.83791683333334,172.3280821666667,1272.2916851666666,2584.2388061666666,15.0,65.66666666666667
llama32_1b_to_31_8b,llama_cross,none,int8,8,50,0.9,6,7.521088833333334,9065.593955333332,133.15514866666666,17.603448,2.3434393333333334,0.6836378333333334,0.518741,0.48125900000000005,5.469101833333333,6.469101833333333,168.97438466666668,195.36869433333334,1830.2969106666667,2115.3524763333335,10.833333333333334,68.16666666666667
llama32_1b_to_31_8b,llama_cross,none,int8,4,150,0.9,6,7.172700166666666,9109.227026833332,139.47118016666667,16.753513333333334,2.338184666666667,0.8592246666666666,0.8051241666666668,0.19487583333333333,3.4368993333333333,4.436899333333334,87.61808083333334,174.95061533333333,1299.6900188333332,2594.4487075,14.833333333333334,65.33333333333333
llama32_1b_to_31_8b,llama_cross,none,int8,6,50,0.9,6,7.2984366666666665,9066.175784833335,137.05900716666667,17.0003375,2.3315748333333333,0.7172161666666667,0.6302448333333334,0.3697551666666667,4.303297333333333,5.303297333333333,129.16467633333335,179.99724133333333,1634.8218993333332,2278.6776013333333,12.666666666666666,66.16666666666667
llama32_1b_to_31_8b,llama_cross,none,int8,4,50,0.9,6,7.238883833333333,9097.5550425,138.299399,15.613750833333333,2.1617436666666667,0.781853,0.6969113333333333,0.3030886666666667,3.1274125,4.1274125,87.46281283333333,174.54394166666668,1411.9817221666665,2819.4467471666667,16.166666666666668,65.83333333333333
llama32_1b_to_31_8b,llama_cross,none,int8,4,100,0.9,6,7.1615095,9146.600595,139.66057550000002,15.258550999999999,2.1325093333333336,0.7574365,0.6816369999999999,0.318363,3.029746166666667,4.0297461666666665,87.03747583333332,174.903293,1436.9826058333335,2885.2752173333333,16.5,65.5
